Municipio,Mes,media_focos_mes_hist
IACIARA,9,5.932692307692308
INACIOLÂNDIA,9,21.24137931034483
INDIARA,9,21.30555555555556
INHUMAS,9,4.302521008403361
IPAMERI,9,14.254166666666666
IPIRANGA DE GOIÁS,9,4.402597402597403
IPORÁ,9,4.222222222222222
ISRAELÂNDIA,9,3.1904761904761907
ITABERAÍ,9,10.95054945054945
ITAGUARI,9,4.333333333333333
ITAGUARU,9,2.6206896551724137
ITAJÁ,9,8.842857142857143
ITAPACI,9,6.467105263157895
ITAPIRAPUÃ,9,7.779411764705882
ITAPURANGA,9,5.5
ITARUMÃ,9,14.3125
ITAUÇU,9,7.958333333333333
ITUMBIARA,9,23.60696517412936
IVOLÂNDIA,9,4.7164179104477615
JANDAIA,9,8.676923076923076
JARAGUÁ,9,7.790055248618785
JATAÍ,9,63.22784810126582
JAUPACI,9,14.25
JESÚPOLIS,9,3.4615384615384617
JOVIÂNIA,9,6.0
JUSSARA,9,22.507462686567163
LAGOA SANTA,9,2.6
LEOPOLDO DE BULHÕES,9,5.163461538461538
LUZIÂNIA,9,10.8206106870229
MAIRIPOTABA,9,6.368421052631579
MAMBAÍ,9,20.51136363636364
MARA ROSA,9,8.548571428571428
MARZAGÃO,9,5.170212765957447
MATRINCHÃ,9,4.014084507042254
MAURILÂNDIA,9,13.416666666666666
MIMOSO DE GOIÁS,9,37.81679389312977
MINAÇU,9,29.281368821292777
MINEIROS,9,43.460431654676256
MOIPORÁ,9,8.425
MONTE ALEGRE DE GOIÁS,9,42.21287128712871
MONTES CLAROS DE GOIÁS,9,11.015384615384615
MONTIVIDIU,9,20.97872340425532
MONTIVIDIU DO NORTE,9,11.546666666666669
MORRINHOS,9,13.267379679144383
MORRO AGUDO DE GOIÁS,9,5.294117647058823
MOSSÂMEDES,9,14.911111111111111
MOZARLÂNDIA,9,9.01388888888889
MUNDO NOVO,9,9.72549019607843
MUTUNÓPOLIS,9,8.10236220472441
NAZÁRIO,9,11.8
NERÓPOLIS,9,8.205128205128204
NIQUELÂNDIA,9,124.96884735202492
NOVA AMÉRICA,9,4.1875
NOVA AURORA,9,2.9166666666666665
NOVA CRIXÁS,9,19.518072289156628
NOVA GLÓRIA,9,5.074534161490683
NOVA IGUAÇU DE GOIÁS,9,17.158536585365855
NOVA ROMA,9,28.492385786802032
NOVA VENEZA,9,6.0
NOVO BRASIL,9,7.5
NOVO GAMA,9,3.336734693877551
NOVO PLANALTO,9,5.686046511627907
Niquelândia,9,0.0
ORIZONA,9,5.928571428571429
OURO VERDE DE GOIÁS,9,3.392857142857143
OUVIDOR,9,4.4361702127659575
PADRE BERNARDO,9,40.29818181818182
PALESTINA DE GOIÁS,9,7.289855072463768
PALMEIRAS DE GOIÁS,9,14.758333333333333
PALMELO,9,5.2
PALMINÓPOLIS,9,6.758620689655173
PANAMÁ,9,8.338028169014084
PARANAIGUARA,9,9.85
PARAÚNA,9,21.641414141414145
PEROLÂNDIA,9,22.696202531645568
PETROLINA DE GOIÁS,9,5.298245614035087
PILAR DE GOIÁS,9,13.73469387755102
PIRACANJUBA,9,10.303030303030305
PIRANHAS,9,9.89655172413793
PIRENÓPOLIS,9,15.986425339366516
PIRES DO RIO,9,14.23
PLANALTINA,9,51.09712230215828
PONTALINA,9,9.043010752688172
PORANGATU,9,21.102272727272727
PORTEIRÃO,9,13.3
PORTELÂNDIA,9,12.055555555555555
POSSE,9,23.47953216374269
PROFESSOR JAMIL,9,13.82089552238806
QUIRINÓPOLIS,9,22.104
RIALMA,9,6.934065934065934
RIANÁPOLIS,9,7.315789473684211
RIO QUENTE,9,4.781818181818182
RIO VERDE,9,54.16796875
RUBIATABA,9,5.367924528301887
SANCLERLÂNDIA,9,4.571428571428571
SANTA BÁRBARA DE GOIÁS,9,3.4
SANTA CRUZ DE GOIÁS,9,7.754385964912281
SANTA FÉ DE GOIÁS,9,8.342857142857143
SANTA HELENA DE GOIÁS,9,37.3671875
SANTA ISABEL,9,6.78030303030303
SANTA RITA DO ARAGUAIA,9,11.25
SANTA RITA DO NOVO DESTINO,9,9.485507246376812
SANTA ROSA DE GOIÁS,9,1.85
SANTA TEREZA DE GOIÁS,9,7.455357142857143
SANTA TEREZINHA DE GOIÁS,9,5.739130434782608
SANTO ANTÔNIO DA BARRA,9,11.407407407407408
SANTO ANTÔNIO DE GOIÁS,9,9.064516129032258
SANTO ANTÔNIO DO DESCOBERTO,9,6.8121212121212125
SENADOR CANEDO,9,6.507462686567164
SERRANÓPOLIS,9,19.24657534246576
SILVÂNIA,9,5.927152317880795
SIMOLÂNDIA,9,7.8307692307692305
SÃO DOMINGOS,9,42.90547263681592
SÃO FRANCISCO DE GOIÁS,9,4.876923076923077
SÃO JOÃO D'ALIANÇA,9,38.44202898550725
SÃO JOÃO DA PARAÚNA,9,6.4
SÃO LUIZ DO NORTE,9,7.245614035087719
SÃO LUÍS DE MONTES BELOS,9,4.226415094339623
SÃO MIGUEL DO ARAGUAIA,9,21.97872340425532
SÃO MIGUEL DO PASSA QUATRO,9,4.803571428571429
SÃO PATRÍCIO,9,3.5625
SÍTIO D'ABADIA,9,13.57471264367816
TAQUARAL DE GOIÁS,9,8.558823529411764
TERESINA DE GOIÁS,9,24.914285714285715
TEREZÓPOLIS DE GOIÁS,9,10.636363636363637
TRINDADE,9,5.162962962962963
TROMBAS,9,11.934306569343066
TRÊS RANCHOS,9,2.1153846153846154
TURVELÂNDIA,9,15.953271028037385
TURVÂNIA,9,5.590909090909091
UIRAPURU,9,9.281553398058252
URUANA,9,5.699029126213592
URUAÇU,9,18.047445255474454
URUTAÍ,9,10.636363636363637
VALPARAÍSO DE GOIÁS,9,2.0375
VARJÃO,9,7.838709677419355
VIANÓPOLIS,9,7.074626865671642
VICENTINÓPOLIS,9,10.19718309859155
VILA BOA,9,15.807692307692308
VILA PROPÍCIO,9,22.308823529411764
Vila Boa,9,0.0
ÁGUA FRIA DE GOIÁS,9,32.05726872246696
ÁGUA LIMPA,9,3.75
ÁGUAS LINDAS DE GOIÁS,9,4.744897959183674
ABADIA DE GOIÁS,10,3.7083333333333335
ABADIÂNIA,10,4.284090909090909
ACREÚNA,10,10.907692307692308
ADELÂNDIA,10,2.0
ALEXÂNIA,10,3.328358208955224
ALOÂNDIA,10,1.4
ALTO HORIZONTE,10,3.5657894736842106
ALTO PARAÍSO DE GOIÁS,10,29.08333333333333
ALVORADA DO NORTE,10,14.429292929292927
AMARALINA,10,7.445652173913044
AMERICANO DO BRASIL,10,2.6153846153846154
AMORINÓPOLIS,10,3.5121951219512195
ANHANGUERA,10,1.0
ANICUNS,10,4.648
ANÁPOLIS,10,2.698630136986301
APARECIDA DE GOIÂNIA,10,3.2333333333333334
APARECIDA DO RIO DOCE,10,6.585365853658536
APORÉ,10,4.225806451612903
ARAGARÇAS,10,5.076923076923077
ARAGOIÂNIA,10,2.0
ARAGUAPAZ,10,8.150684931506849
ARAÇU,10,1.3636363636363635
ARENÓPOLIS,10,7.685714285714286
ARUANÃ,10,10.467532467532468
AURILÂNDIA,10,4.882352941176471
AVELINÓPOLIS,10,3.4444444444444446
BALIZA,10,6.834394904458598
BARRO ALTO,10,14.48936170212766
BELA VISTA DE GOIÁS,10,3.3
BOM JARDIM DE GOIÁS,10,8.657342657342657
BOM JESUS DE GOIÁS,10,10.136363636363637
BONFINÓPOLIS,10,2.411764705882353
BONÓPOLIS,10,7.174825174825175
BRAZABRANTES,10,3.56
BRITÂNIA,10,6.205479452054795
BURITI ALEGRE,10,9.944444444444445
BURITI DE GOIÁS,10,19.615384615384617
BURITINÓPOLIS,10,5.435483870967742
Bonópolis,10,0.0
CABECEIRAS,10,3.631578947368421
CACHOEIRA ALTA,10,4.839506172839506
CACHOEIRA DE GOIÁS,10,3.909090909090909
CACHOEIRA DOURADA,10,7.0
CAIAPÔNIA,10,18.54201680672269
CALDAS NOVAS,10,7.123711340206185
CALDAZINHA,10,1.4375
CAMPESTRE DE GOIÁS,10,1.7777777777777777
CAMPINAÇU,10,33.09426229508197
CAMPINORTE,10,7.0060975609756095
CAMPO ALEGRE DE GOIÁS,10,7.079207920792079
CAMPO LIMPO DE GOIÁS,10,2.583333333333333
CAMPOS BELOS,10,9.54109589041096
CAMPOS VERDES,10,5.494117647058824
CARMO DO RIO VERDE,10,2.6029411764705883
CASTELÂNDIA,10,15.633333333333333
CATALÃO,10,8.331168831168831
CATURAÍ,10,3.4
CAVALCANTE,10,133.02508960573476
CAÇU,10,5.962962962962963
CERES,10,2.5121951219512195
CEZARINA,10,5.661538461538462
CHAPADÃO DO CÉU,10,15.92
CIDADE OCIDENTAL,10,3.63265306122449
COCALZINHO DE GOIÁS,10,8.335483870967742
COLINAS DO SUL,10,29.61860465116279
CORUMBAÍBA,10,4.140845070422535
CORUMBÁ DE GOIÁS,10,6.086956521739131
CRISTALINA,10,13.309644670050762
CRISTIANÓPOLIS,10,2.1666666666666665
CRIXÁS,10,15.458167330677291
CROMÍNIA,10,3.575757575757576
CUMARI,10,4.793103448275862
CÓRREGO DO OURO,10,3.0
DAMIANÓPOLIS,10,5.546511627906977
DAMOLÂNDIA,10,1.3333333333333333
DAVINÓPOLIS,10,3.083333333333333
DIORAMA,10,4.0701754385964914
DIVINÓPOLIS DE GOIÁS,10,7.58641975308642
DOVERLÂNDIA,10,7.695
EDEALINA,10,4.971428571428572
EDÉIA,10,8.258064516129032
ESTRELA DO NORTE,10,3.027027027027027
FAINA,10,9.903743315508022
FAZENDA NOVA,10,21.25490196078432
FIRMINÓPOLIS,10,3.533333333333333
FLORES DE GOIÁS,10,28.32472324723248
FORMOSA,10,42.29323308270677
FORMOSO,10,8.368055555555555
GAMELEIRA DE GOIÁS,10,1.5666666666666669
GOIANDIRA,10,4.2
GOIANIRA,10,2.3793103448275863
GOIANÁPOLIS,10,3.2857142857142856
GOIANÉSIA,10,12.238095238095235
GOIATUBA,10,7.81081081081081
GOIÁS,10,12.401015228426395
GOIÂNIA,10,3.753086419753086
GUAPÓ,10,5.0256410256410255
GUARANI DE GOIÁS,10,8.203592814371257
GUARAÍTA,10,2.8421052631578947
GUARINOS,10,4.768
HEITORAÍ,10,2.625
HIDROLINA,10,2.98
HIDROLÂNDIA,10,3.675324675324675
IACIARA,10,5.108695652173913
INACIOLÂNDIA,10,4.785714285714286
INDIARA,10,6.324675324675325
INHUMAS,10,2.276923076923077
IPAMERI,10,7.681081081081081
IPIRANGA DE GOIÁS,10,3.2531645569620253
IPORÁ,10,4.605263157894737
ISRAELÂNDIA,10,10.882352941176473
ITABERAÍ,10,6.174757281553398
ITAGUARI,10,2.235294117647059
ITAGUARU,10,1.4074074074074074
ITAJÁ,10,4.228070175438597
ITAPACI,10,7.525547445255475
ITAPIRAPUÃ,10,3.783018867924529
ITAPURANGA,10,2.9272727272727272
ITARUMÃ,10,7.801652892561983
ITAUÇU,10,1.807692307692308
ITUMBIARA,10,6.946808510638298
IVOLÂNDIA,10,4.18
JANDAIA,10,3.631578947368421
JARAGUÁ,10,3.9556962025316458
JATAÍ,10,10.825
JAUPACI,10,7.0625
JESÚPOLIS,10,1.6111111111111112
JOVIÂNIA,10,2.0625
JUSSARA,10,16.05952380952381
LAGOA SANTA,10,1.4375
LEOPOLDO DE BULHÕES,10,2.5510204081632653
LUZIÂNIA,10,7.593406593406593
MAIRIPOTABA,10,5.09375
MAMBAÍ,10,38.990566037735846
MARA ROSA,10,8.98360655737705
MARZAGÃO,10,2.5454545454545454
MATRINCHÃ,10,3.826923076923077
MAURILÂNDIA,10,11.657894736842104
MIMOSO DE GOIÁS,10,21.307692307692307
MINAÇU,10,41.84030418250951
MINEIROS,10,21.186666666666667
MOIPORÁ,10,1.575
MONTE ALEGRE DE GOIÁS,10,45.136882129277566
MONTES CLAROS DE GOIÁS,10,6.914728682170543
MONTIVIDIU,10,2.625
MONTIVIDIU DO NORTE,10,15.796296296296296
MORRINHOS,10,14.38
MORRO AGUDO DE GOIÁS,10,2.025
MOSSÂMEDES,10,14.914893617021276
MOZARLÂNDIA,10,4.921875
MUNDO NOVO,10,5.802919708029197
MUTUNÓPOLIS,10,4.229007633587786
NAZÁRIO,10,2.076923076923077
NERÓPOLIS,10,5.25925925925926
NIQUELÂNDIA,10,99.65140845070422
NOVA AMÉRICA,10,3.5172413793103448
NOVA AURORA,10,2.466666666666667
NOVA CRIXÁS,10,13.736220472440944
NOVA GLÓRIA,10,4.182926829268292
NOVA IGUAÇU DE GOIÁS,10,4.878260869565217
NOVA ROMA,10,26.25628140703517
NOVA VENEZA,10,2.6923076923076925
NOVO BRASIL,10,1.9714285714285715
NOVO GAMA,10,3.342857142857143
NOVO PLANALTO,10,3.744
Niquelândia,10,0.0
ORIZONA,10,2.84
OURO VERDE DE GOIÁS,10,1.8636363636363635
OUVIDOR,10,2.3255813953488373
PADRE BERNARDO,10,25.73333333333333
PALESTINA DE GOIÁS,10,6.017857142857143
PALMEIRAS DE GOIÁS,10,4.306306306306307
PALMELO,10,0.0
PALMINÓPOLIS,10,2.176470588235294
PANAMÁ,10,6.136363636363637
PARANAIGUARA,10,9.333333333333334
PARAÚNA,10,8.755434782608695
PEROLÂNDIA,10,1.5625
PETROLINA DE GOIÁS,10,3.765625
PILAR DE GOIÁS,10,7.940397350993377
PIRACANJUBA,10,5.536082474226804
PIRANHAS,10,6.2312925170068025
PIRENÓPOLIS,10,11.383720930232558
PIRES DO RIO,10,2.6825396825396823
PLANALTINA,10,43.78181818181818
PONTALINA,10,3.509433962264151
PORANGATU,10,16.66542750929368
PORTEIRÃO,10,16.914893617021278
PORTELÂNDIA,10,2.8529411764705883
POSSE,10,16.5
PROFESSOR JAMIL,10,4.027777777777778
QUIRINÓPOLIS,10,7.41747572815534
RIALMA,10,3.098360655737705
RIANÁPOLIS,10,3.0
RIO QUENTE,10,7.023255813953488
RIO VERDE,10,13.994565217391305
RUBIATABA,10,3.991071428571429
SANCLERLÂNDIA,10,1.8125
SANTA BÁRBARA DE GOIÁS,10,1.818181818181818
SANTA CRUZ DE GOIÁS,10,4.0
SANTA FÉ DE GOIÁS,10,6.470588235294118
SANTA HELENA DE GOIÁS,10,10.307692307692308
SANTA ISABEL,10,3.706422018348624
SANTA RITA DO ARAGUAIA,10,6.276315789473684
SANTA RITA DO NOVO DESTINO,10,6.64
SANTA ROSA DE GOIÁS,10,1.5714285714285714
SANTA TEREZA DE GOIÁS,10,3.907563025210084
SANTA TEREZINHA DE GOIÁS,10,5.041420118343195
SANTO ANTÔNIO DA BARRA,10,5.16
SANTO ANTÔNIO DE GOIÁS,10,2.176470588235294
SANTO ANTÔNIO DO DESCOBERTO,10,5.370786516853933
SENADOR CANEDO,10,2.275
SERRANÓPOLIS,10,7.65625
SILVÂNIA,10,3.3684210526315788
SIMOLÂNDIA,10,6.860759493670886
SÃO DOMINGOS,10,29.19465648854962
SÃO FRANCISCO DE GOIÁS,10,2.581818181818182
SÃO JOÃO D'ALIANÇA,10,26.40650406504065
SÃO JOÃO DA PARAÚNA,10,2.0526315789473686
SÃO LUIZ DO NORTE,10,5.803738317757009
SÃO LUÍS DE MONTES BELOS,10,2.804878048780488
SÃO MIGUEL DO ARAGUAIA,10,16.17543859649123
SÃO MIGUEL DO PASSA QUATRO,10,2.4482758620689653
SÃO PATRÍCIO,10,2.25
SÍTIO D'ABADIA,10,18.072538860103627
TAQUARAL DE GOIÁS,10,1.4782608695652173
TERESINA DE GOIÁS,10,16.8943661971831
TEREZÓPOLIS DE GOIÁS,10,3.210526315789474
TRINDADE,10,4.638888888888889
TROMBAS,10,12.192307692307692
TRÊS RANCHOS,10,1.181818181818182
TURVELÂNDIA,10,13.98611111111111
TURVÂNIA,10,3.16
UIRAPURU,10,7.727891156462585
URUANA,10,2.571428571428572
URUAÇU,10,10.493150684931509
URUTAÍ,10,3.9696969696969697
VALPARAÍSO DE GOIÁS,10,1.5454545454545454
VARJÃO,10,3.861111111111111
VIANÓPOLIS,10,2.821428571428572
VICENTINÓPOLIS,10,6.914893617021277
VILA BOA,10,8.845714285714285
VILA PROPÍCIO,10,12.070063694267516
Vila Boa,10,0.0
ÁGUA FRIA DE GOIÁS,10,12.734375
ÁGUA LIMPA,10,6.5
ÁGUAS LINDAS DE GOIÁS,10,2.208333333333333
ABADIA DE GOIÁS,11,1.0
ABADIÂNIA,11,1.7777777777777777
ACREÚNA,11,4.555555555555555
ADELÂNDIA,11,1.0
ALEXÂNIA,11,1.3333333333333333
ALOÂNDIA,11,1.0
ALTO HORIZONTE,11,1.6785714285714286
ALTO PARAÍSO DE GOIÁS,11,15.970149253731345
ALVORADA DO NORTE,11,13.123711340206183
AMARALINA,11,3.5873015873015874
AMERICANO DO BRASIL,11,1.0
AMORINÓPOLIS,11,2.2142857142857144
ANHANGUERA,11,2.0
ANICUNS,11,2.34375
ANÁPOLIS,11,1.8846153846153848
APARECIDA DE GOIÂNIA,11,1.6666666666666667
APARECIDA DO RIO DOCE,11,3.333333333333333
APORÉ,11,5.872340425531915
ARAGARÇAS,11,2.0
ARAGOIÂNIA,11,1.3333333333333333
ARAGUAPAZ,11,3.3289473684210527
ARAÇU,11,1.5
ARENÓPOLIS,11,4.5
ARUANÃ,11,6.490196078431373
AURILÂNDIA,11,5.5
AVELINÓPOLIS,11,1.75
BALIZA,11,5.831578947368421
BARRO ALTO,11,2.323529411764706
BELA VISTA DE GOIÁS,11,2.333333333333333
BOM JARDIM DE GOIÁS,11,5.245454545454545
BOM JESUS DE GOIÁS,11,7.096774193548387
BONFINÓPOLIS,11,1.1666666666666667
BONÓPOLIS,11,3.242857142857143
BRAZABRANTES,11,2.0
BRITÂNIA,11,3.109090909090909
BURITI ALEGRE,11,1.2
BURITI DE GOIÁS,11,1.0
BURITINÓPOLIS,11,2.333333333333333
Bonópolis,11,0.0
CABECEIRAS,11,2.25
CACHOEIRA ALTA,11,3.4489795918367347
CACHOEIRA DE GOIÁS,11,2.6923076923076925
CACHOEIRA DOURADA,11,4.555555555555555
CAIAPÔNIA,11,11.820359281437126
CALDAS NOVAS,11,2.340909090909091
CALDAZINHA,11,1.5714285714285714
CAMPESTRE DE GOIÁS,11,1.875
CAMPINAÇU,11,6.86734693877551
CAMPINORTE,11,3.025641025641025
CAMPO ALEGRE DE GOIÁS,11,2.6944444444444446
CAMPO LIMPO DE GOIÁS,11,1.7142857142857142
CAMPOS BELOS,11,4.746031746031746
CAMPOS VERDES,11,3.3076923076923075
CARMO DO RIO VERDE,11,6.3478260869565215
CASTELÂNDIA,11,3.7222222222222223
CATALÃO,11,2.8484848484848486
CATURAÍ,11,1.75
CAVALCANTE,11,15.257575757575758
CAÇU,11,3.1724137931034484
CERES,11,2.0
CEZARINA,11,1.3448275862068966
CHAPADÃO DO CÉU,11,5.375
CIDADE OCIDENTAL,11,1.0
COCALZINHO DE GOIÁS,11,3.4827586206896552
COLINAS DO SUL,11,3.515625
CORUMBAÍBA,11,2.5
CORUMBÁ DE GOIÁS,11,1.807692307692308
CRISTALINA,11,4.647058823529412
CRISTIANÓPOLIS,11,2.625
CRIXÁS,11,5.358208955223881
CROMÍNIA,11,1.5
CUMARI,11,2.7222222222222223
CÓRREGO DO OURO,11,1.5384615384615383
DAMIANÓPOLIS,11,8.242424242424242
DAMOLÂNDIA,11,1.0
DAVINÓPOLIS,11,1.6428571428571428
DIORAMA,11,2.8076923076923075
DIVINÓPOLIS DE GOIÁS,11,2.925373134328358
DOVERLÂNDIA,11,7.196969696969697
EDEALINA,11,1.4444444444444444
EDÉIA,11,3.684210526315789
ESTRELA DO NORTE,11,2.1333333333333333
FAINA,11,3.6310679611650487
FAZENDA NOVA,11,3.928571428571429
FIRMINÓPOLIS,11,1.6666666666666667
FLORES DE GOIÁS,11,9.316901408450704
FORMOSA,11,8.620437956204379
FORMOSO,11,3.652173913043478
GAMELEIRA DE GOIÁS,11,3.4285714285714284
GOIANDIRA,11,2.2857142857142856
GOIANIRA,11,3.411764705882353
GOIANÁPOLIS,11,1.0
GOIANÉSIA,11,2.269230769230769
GOIATUBA,11,7.604651162790698
GOIÁS,11,3.024390243902439
GOIÂNIA,11,2.1379310344827585
GUAPÓ,11,2.5
GUARANI DE GOIÁS,11,6.329411764705882
GUARAÍTA,11,1.6666666666666667
GUARINOS,11,2.9574468085106385
HEITORAÍ,11,1.6428571428571428
HIDROLINA,11,1.5238095238095235
HIDROLÂNDIA,11,2.0
IACIARA,11,4.3580246913580245
INACIOLÂNDIA,11,4.0
INDIARA,11,2.6129032258064515
INHUMAS,11,1.6785714285714286
IPAMERI,11,4.46875
IPIRANGA DE GOIÁS,11,2.1515151515151514
IPORÁ,11,3.1785714285714284
ISRAELÂNDIA,11,2.9
ITABERAÍ,11,2.2291666666666665
ITAGUARI,11,1.2
ITAGUARU,11,1.0
ITAJÁ,11,5.661764705882353
ITAPACI,11,3.0185185185185186
ITAPIRAPUÃ,11,4.017543859649122
ITAPURANGA,11,2.6486486486486487
ITARUMÃ,11,6.25
ITAUÇU,11,1.75
ITUMBIARA,11,6.282051282051282
IVOLÂNDIA,11,3.2711864406779663
JANDAIA,11,5.290322580645161
JARAGUÁ,11,2.9384615384615387
JATAÍ,11,4.119266055045872
JAUPACI,11,1.5833333333333333
JESÚPOLIS,11,2.0
JOVIÂNIA,11,1.6666666666666667
JUSSARA,11,3.877192982456141
LAGOA SANTA,11,2.230769230769231
LEOPOLDO DE BULHÕES,11,1.3333333333333333
LUZIÂNIA,11,2.7590361445783134
MAIRIPOTABA,11,1.3076923076923077
MAMBAÍ,11,5.8108108108108105
MARA ROSA,11,3.663157894736842
MARZAGÃO,11,1.0
MATRINCHÃ,11,3.272727272727273
MAURILÂNDIA,11,4.0
MIMOSO DE GOIÁS,11,3.477272727272727
MINAÇU,11,7.101851851851852
MINEIROS,11,8.87741935483871
MOIPORÁ,11,3.1666666666666665
MONTE ALEGRE DE GOIÁS,11,8.6015625
MONTES CLAROS DE GOIÁS,11,5.544303797468355
MONTIVIDIU,11,2.0
MONTIVIDIU DO NORTE,11,6.373626373626373
MORRINHOS,11,2.791044776119403
MORRO AGUDO DE GOIÁS,11,1.8333333333333333
MOSSÂMEDES,11,2.25
MOZARLÂNDIA,11,2.0
MUNDO NOVO,11,3.25
MUTUNÓPOLIS,11,2.555555555555556
NAZÁRIO,11,1.3333333333333333
NERÓPOLIS,11,2.75
NIQUELÂNDIA,11,9.711764705882352
NOVA AMÉRICA,11,1.4285714285714286
NOVA AURORA,11,0.0
NOVA CRIXÁS,11,7.382716049382716
NOVA GLÓRIA,11,2.1739130434782608
NOVA IGUAÇU DE GOIÁS,11,2.3142857142857145
NOVA ROMA,11,5.841584158415841
NOVA VENEZA,11,1.0
NOVO BRASIL,11,2.423076923076923
NOVO GAMA,11,2.5
NOVO PLANALTO,11,2.6296296296296298
Niquelândia,11,0.0
ORIZONA,11,2.431034482758621
OURO VERDE DE GOIÁS,11,1.375
OUVIDOR,11,1.3
PADRE BERNARDO,11,5.144444444444445
PALESTINA DE GOIÁS,11,4.067796610169491
PALMEIRAS DE GOIÁS,11,2.4411764705882355
PALMELO,11,1.0
PALMINÓPOLIS,11,2.6
PANAMÁ,11,4.476190476190476
PARANAIGUARA,11,3.0
PARAÚNA,11,9.123595505617978
PEROLÂNDIA,11,1.8461538461538465
PETROLINA DE GOIÁS,11,1.7777777777777777
PILAR DE GOIÁS,11,2.4516129032258065
PIRACANJUBA,11,2.282051282051282
PIRANHAS,11,4.792207792207792
PIRENÓPOLIS,11,2.842857142857143
PIRES DO RIO,11,2.6
PLANALTINA,11,4.074626865671642
PONTALINA,11,2.5128205128205128
PORANGATU,11,7.094890510948905
PORTEIRÃO,11,6.565217391304348
PORTELÂNDIA,11,1.8
POSSE,11,4.822916666666667
PROFESSOR JAMIL,11,3.0
QUIRINÓPOLIS,11,3.633333333333333
RIALMA,11,4.25
RIANÁPOLIS,11,13.833333333333334
RIO QUENTE,11,6.0
RIO VERDE,11,4.40566037735849
RUBIATABA,11,2.066666666666667
SANCLERLÂNDIA,11,2.0
SANTA BÁRBARA DE GOIÁS,11,2.0
SANTA CRUZ DE GOIÁS,11,1.7428571428571429
SANTA FÉ DE GOIÁS,11,5.315789473684211
SANTA HELENA DE GOIÁS,11,10.26923076923077
SANTA ISABEL,11,2.289473684210526
SANTA RITA DO ARAGUAIA,11,2.7
SANTA RITA DO NOVO DESTINO,11,2.2888888888888888
SANTA ROSA DE GOIÁS,11,1.1666666666666667
SANTA TEREZA DE GOIÁS,11,2.9074074074074074
SANTA TEREZINHA DE GOIÁS,11,4.013888888888889
SANTO ANTÔNIO DA BARRA,11,3.3684210526315788
SANTO ANTÔNIO DE GOIÁS,11,2.5
SANTO ANTÔNIO DO DESCOBERTO,11,1.9285714285714288
SENADOR CANEDO,11,1.1666666666666667
SERRANÓPOLIS,11,6.6
SILVÂNIA,11,2.7
SIMOLÂNDIA,11,2.1515151515151514
SÃO DOMINGOS,11,9.192307692307692
SÃO FRANCISCO DE GOIÁS,11,2.3703703703703702
SÃO JOÃO D'ALIANÇA,11,7.227722772277228
SÃO JOÃO DA PARAÚNA,11,2.2857142857142856
SÃO LUIZ DO NORTE,11,2.1219512195121952
SÃO LUÍS DE MONTES BELOS,11,1.4
SÃO MIGUEL DO ARAGUAIA,11,5.422535211267606
SÃO MIGUEL DO PASSA QUATRO,11,1.4615384615384617
SÃO PATRÍCIO,11,1.0
SÍTIO D'ABADIA,11,5.826086956521739
TAQUARAL DE GOIÁS,11,1.6
TERESINA DE GOIÁS,11,4.8
TEREZÓPOLIS DE GOIÁS,11,1.5714285714285714
TRINDADE,11,1.7727272727272727
TROMBAS,11,2.8846153846153846
TRÊS RANCHOS,11,1.5
TURVELÂNDIA,11,5.206896551724138
TURVÂNIA,11,2.294117647058824
UIRAPURU,11,3.642857142857143
URUANA,11,2.1785714285714284
URUAÇU,11,3.933333333333333
URUTAÍ,11,3.125
VALPARAÍSO DE GOIÁS,11,1.0
VARJÃO,11,1.9230769230769231
VIANÓPOLIS,11,1.6
VICENTINÓPOLIS,11,3.76
VILA BOA,11,5.746478873239437
VILA PROPÍCIO,11,3.3
Vila Boa,11,0.0
ÁGUA FRIA DE GOIÁS,11,3.6226415094339615
ÁGUA LIMPA,11,2.0
ÁGUAS LINDAS DE GOIÁS,11,1.8
ABADIA DE GOIÁS,12,1.3333333333333333
ABADIÂNIA,12,2.2962962962962963
ACREÚNA,12,7.475
ADELÂNDIA,12,2.333333333333333
ALEXÂNIA,12,1.8
ALOÂNDIA,12,1.5
ALTO HORIZONTE,12,1.933333333333333
ALTO PARAÍSO DE GOIÁS,12,5.258064516129032
ALVORADA DO NORTE,12,4.511111111111111
AMARALINA,12,2.05
AMERICANO DO BRASIL,12,0.0
AMORINÓPOLIS,12,2.4
ANHANGUERA,12,1.0
ANICUNS,12,1.6363636363636365
ANÁPOLIS,12,1.8333333333333333
APARECIDA DE GOIÂNIA,12,1.2727272727272727
APARECIDA DO RIO DOCE,12,1.3636363636363635
APORÉ,12,2.088235294117647
ARAGARÇAS,12,1.7857142857142858
ARAGOIÂNIA,12,1.0
ARAGUAPAZ,12,4.232558139534884
ARAÇU,12,2.0
ARENÓPOLIS,12,1.8
ARUANÃ,12,5.0285714285714285
AURILÂNDIA,12,2.6
AVELINÓPOLIS,12,0.0
BALIZA,12,3.268292682926829
BARRO ALTO,12,2.056603773584906
BELA VISTA DE GOIÁS,12,2.0
BOM JARDIM DE GOIÁS,12,4.296296296296297
BOM JESUS DE GOIÁS,12,6.444444444444445
BONFINÓPOLIS,12,1.2857142857142858
BONÓPOLIS,12,2.3260869565217392
BRAZABRANTES,12,2.0
BRITÂNIA,12,3.3846153846153846
BURITI ALEGRE,12,2.2857142857142856
BURITI DE GOIÁS,12,1.0
