Cell_Lat,Cell_Lon,Contagem,Cell_Freq,Nearest_Municipio
-16.0,-49.1,509,0.0003758327020229989,SÃO FRANCISCO DE GOIÁS
-16.0,-49.0,212,0.0001565354279545693,PIRENÓPOLIS
-16.0,-48.9,202,0.00014915168135293865,CORUMBÁ DE GOIÁS
-16.0,-48.8,190,0.00014029118543098192,CORUMBÁ DE GOIÁS
-16.0,-48.7,58,4.2825730289457634e-05,CORUMBÁ DE GOIÁS
-16.0,-48.6,264,0.00019493091028304854,ALEXÂNIA
-16.0,-48.5,281,0.00020748327950582062,ALEXÂNIA
-16.0,-48.4,210,0.00015505867863424317,SANTO ANTÔNIO DO DESCOBERTO
-16.0,-48.3,370,0.0002731986242603332,SANTO ANTÔNIO DO DESCOBERTO
-16.0,-48.1,13,9.598870582119815e-06,NOVO GAMA
-16.0,-48.0,10,7.383746601630626e-06,VALPARAÍSO DE GOIÁS
-16.0,-47.4,106,7.826771397728464e-05,CIDADE OCIDENTAL
-16.0,-47.3,769,0.0005678101136653952,CABECEIRAS
-16.0,-47.2,362,0.00026729162697902866,CABECEIRAS
-16.0,-47.1,6,4.430247960978376e-06,CABECEIRAS
-15.9,-52.3,32,2.3627989125218003e-05,ARAGARÇAS
-15.9,-52.2,386,0.0002850126188229422,ARAGARÇAS
-15.9,-52.1,40,2.9534986406522505e-05,ARAGARÇAS
-15.9,-52.0,182,0.0001343841881496774,ARAGARÇAS
-15.9,-51.9,325,0.00023997176455299536,MONTES CLAROS DE GOIÁS
-15.9,-51.8,612,0.0004518852920197944,MONTES CLAROS DE GOIÁS
-15.9,-51.7,162,0.00011961669494641616,MONTES CLAROS DE GOIÁS
-15.9,-51.6,270,0.0001993611582440269,MONTES CLAROS DE GOIÁS
-15.9,-51.5,466,0.0003440825916359872,MONTES CLAROS DE GOIÁS
-15.9,-51.4,234,0.00017277967047815666,MONTES CLAROS DE GOIÁS
-15.9,-51.3,297,0.0002192972740684296,SANTA FÉ DE GOIÁS
-15.9,-51.2,198,0.0001461981827122864,SANTA FÉ DE GOIÁS
-15.9,-51.1,127,9.377358184070895e-05,SANTA FÉ DE GOIÁS
-15.9,-51.0,312,0.00023037289397087555,FAZENDA NOVA
-15.9,-50.9,291,0.00021486702610745123,FAZENDA NOVA
-15.9,-50.8,196,0.00014472143339196028,ITAPIRAPUÃ
-15.9,-50.7,299,0.00022077402338875575,ITAPIRAPUÃ
-15.9,-50.6,85,6.276184611386032e-05,NOVO BRASIL
-15.9,-50.5,149,0.00011001782436429634,NOVO BRASIL
-15.9,-50.4,106,7.826771397728464e-05,GOIÁS
-15.9,-50.3,64,4.725597825043601e-05,GOIÁS
-15.9,-50.2,907,0.0006697058167678978,GOIÁS
-15.9,-50.1,663,0.0004895423996881106,GOIÁS
-15.9,-50.0,520,0.0003839548232847926,ITABERAÍ
-15.9,-49.9,309,0.00022815776999038636,ITABERAÍ
-15.9,-49.8,253,0.00018680878902125486,HEITORAÍ
-15.9,-49.7,82,6.054672213337114e-05,ITAGUARI
-15.9,-49.6,173,0.00012773881620820984,ITAGUARI
-15.9,-49.5,108,7.974446329761077e-05,JESÚPOLIS
-15.9,-49.4,140,0.00010337245242282877,JESÚPOLIS
-15.9,-49.3,454,0.00033522209571403043,SÃO FRANCISCO DE GOIÁS
-15.9,-49.2,239,0.00017647154377897198,SÃO FRANCISCO DE GOIÁS
-15.9,-49.1,123,9.082008320005671e-05,PIRENÓPOLIS
-15.9,-49.0,446,0.00032931509843272595,PIRENÓPOLIS
-15.9,-48.9,303,0.000223727522029408,PIRENÓPOLIS
-15.9,-48.8,392,0.00028944286678392057,CORUMBÁ DE GOIÁS
-15.9,-48.7,176,0.00012995394018869904,CORUMBÁ DE GOIÁS
-15.9,-48.6,225,0.0001661342985366891,CORUMBÁ DE GOIÁS
-15.9,-48.5,156,0.00011518644698543778,ALEXÂNIA
-15.9,-48.4,475,0.00035072796357745476,SANTO ANTÔNIO DO DESCOBERTO
-15.9,-48.3,699,0.0005161238874539808,SANTO ANTÔNIO DO DESCOBERTO
-15.9,-47.4,108,7.974446329761077e-05,CABECEIRAS
-15.9,-47.3,1357,0.001001974413841276,CABECEIRAS
-15.9,-47.2,1674,0.0012360391811129668,CABECEIRAS
-15.9,-47.1,505,0.00037287920338234667,CABECEIRAS
-15.9,-47.0,204,0.00015062843067326477,CABECEIRAS
-15.9,-46.9,244,0.0001801634170797873,CABECEIRAS
-15.9,-46.8,40,2.9534986406522505e-05,CABECEIRAS
-15.8,-51.9,17,1.2552369222772064e-05,MONTES CLAROS DE GOIÁS
-15.8,-51.8,76,5.611647417239276e-05,MONTES CLAROS DE GOIÁS
-15.8,-51.7,134,9.89422044618504e-05,MONTES CLAROS DE GOIÁS
-15.8,-51.6,204,0.00015062843067326477,MONTES CLAROS DE GOIÁS
-15.8,-51.5,288,0.00021265190212696203,MONTES CLAROS DE GOIÁS
-15.8,-51.4,283,0.00020896002882614674,MONTES CLAROS DE GOIÁS
-15.8,-51.3,145,0.00010706432572364409,SANTA FÉ DE GOIÁS
-15.8,-51.2,122,9.008170853989365e-05,SANTA FÉ DE GOIÁS
-15.8,-51.1,341,0.0002517857591156044,SANTA FÉ DE GOIÁS
-15.8,-51.0,237,0.00017499479445864585,SANTA FÉ DE GOIÁS
-15.8,-50.9,182,0.0001343841881496774,ITAPIRAPUÃ
-15.8,-50.8,76,5.611647417239276e-05,ITAPIRAPUÃ
-15.8,-50.7,56,4.134898096913151e-05,ITAPIRAPUÃ
-15.8,-50.6,112,8.269796193826302e-05,ITAPIRAPUÃ
-15.8,-50.5,223,0.00016465754921636297,ITAPIRAPUÃ
-15.8,-50.4,405,0.0002990417373660404,GOIÁS
-15.8,-50.3,222,0.0001639191745561999,GOIÁS
-15.8,-50.2,187,0.00013807606145049272,GOIÁS
-15.8,-50.1,148,0.00010927944970413327,GUARAÍTA
-15.8,-50.0,151,0.00011149457368462246,GUARAÍTA
-15.8,-49.9,258,0.00019050066232207018,HEITORAÍ
-15.8,-49.8,379,0.00027984399620180074,HEITORAÍ
-15.8,-49.7,81,5.980834747320808e-05,ITAGUARU
-15.8,-49.6,141,0.00010411082708299183,ITAGUARU
-15.8,-49.5,200,0.00014767493203261253,ITAGUARU
-15.8,-49.4,209,0.0001543203039740801,JARAGUÁ
-15.8,-49.3,260,0.0001919774116423963,JARAGUÁ
-15.8,-49.2,171,0.00012626206688788372,SÃO FRANCISCO DE GOIÁS
-15.8,-49.1,512,0.00037804782600348805,PIRENÓPOLIS
-15.8,-49.0,550,0.00040610606308968445,PIRENÓPOLIS
-15.8,-48.9,853,0.0006298335851190925,PIRENÓPOLIS
-15.8,-48.8,976,0.0007206536683191492,CORUMBÁ DE GOIÁS
-15.8,-48.7,322,0.00023775664057250616,CORUMBÁ DE GOIÁS
-15.8,-48.6,235,0.00017351804513831973,CORUMBÁ DE GOIÁS
-15.8,-48.5,224,0.00016539592387652605,COCALZINHO DE GOIÁS
-15.8,-48.4,225,0.0001661342985366891,ÁGUAS LINDAS DE GOIÁS
-15.8,-48.3,524,0.00038690832192544484,ÁGUAS LINDAS DE GOIÁS
-15.8,-48.2,114,8.417471125858915e-05,ÁGUAS LINDAS DE GOIÁS
-15.8,-47.4,5,3.691873300815313e-06,CABECEIRAS
-15.8,-47.3,1155,0.0008528227324883374,CABECEIRAS
-15.8,-47.2,1486,0.001097224745002311,CABECEIRAS
-15.8,-47.1,330,0.00024366363785381068,CABECEIRAS
-15.8,-47.0,72,5.316297553174051e-05,CABECEIRAS
-15.8,-46.9,162,0.00011961669494641616,CABECEIRAS
-15.8,-46.8,48,3.544198368782701e-05,CABECEIRAS
-15.7,-51.8,40,2.9534986406522505e-05,MONTES CLAROS DE GOIÁS
-15.7,-51.7,74,5.463972485206664e-05,MONTES CLAROS DE GOIÁS
-15.7,-51.6,59,4.3564104949620695e-05,MONTES CLAROS DE GOIÁS
-15.7,-51.5,51,3.765710766831619e-05,MONTES CLAROS DE GOIÁS
-15.7,-51.4,164,0.00012109344426674228,JUSSARA
-15.7,-51.3,150,0.0001107561990244594,SANTA FÉ DE GOIÁS
-15.7,-51.2,99,7.30990913561432e-05,SANTA FÉ DE GOIÁS
-15.7,-51.1,686,0.000506525016871861,SANTA FÉ DE GOIÁS
-15.7,-51.0,309,0.00022815776999038636,SANTA FÉ DE GOIÁS
-15.7,-50.9,94,6.940721805532788e-05,ITAPIRAPUÃ
-15.7,-50.8,97,7.162234203581708e-05,ITAPIRAPUÃ
-15.7,-50.7,187,0.00013807606145049272,ITAPIRAPUÃ
-15.7,-50.6,287,0.000211913527466799,ITAPIRAPUÃ
-15.7,-50.5,179,0.0001321690641691882,ITAPIRAPUÃ
-15.7,-50.4,99,7.30990913561432e-05,FAINA
-15.7,-50.3,126,9.303520718054589e-05,GOIÁS
-15.7,-50.2,118,8.712820989924139e-05,GUARAÍTA
-15.7,-50.1,48,3.544198368782701e-05,GUARAÍTA
-15.7,-50.0,104,7.679096465695852e-05,GUARAÍTA
-15.7,-49.9,336,0.00024809388581478904,HEITORAÍ
-15.7,-49.8,324,0.0002392333898928323,HEITORAÍ
-15.7,-49.7,164,0.00012109344426674228,HEITORAÍ
-15.7,-49.6,110,8.122121261793689e-05,ITAGUARU
-15.7,-49.5,175,0.00012921556552853596,JARAGUÁ
-15.7,-49.4,455,0.00033596047037419354,JARAGUÁ
-15.7,-49.3,353,0.0002606462550375611,JARAGUÁ
-15.7,-49.2,147,0.00010854107504397021,JARAGUÁ
-15.7,-49.1,266,0.00019640765960337466,PIRENÓPOLIS
-15.7,-49.0,1046,0.0007723398945305636,PIRENÓPOLIS
-15.7,-48.9,1388,0.001024864028306331,PIRENÓPOLIS
-15.7,-48.8,150,0.0001107561990244594,PIRENÓPOLIS
-15.7,-48.7,350,0.0002584311310570719,COCALZINHO DE GOIÁS
-15.7,-48.6,146,0.00010780270038380715,COCALZINHO DE GOIÁS
-15.7,-48.5,106,7.826771397728464e-05,COCALZINHO DE GOIÁS
-15.7,-48.4,554,0.0004090595617303367,ÁGUAS LINDAS DE GOIÁS
-15.7,-48.3,903,0.0006667523181272456,ÁGUAS LINDAS DE GOIÁS
-15.7,-48.2,456,0.0003366988450343566,ÁGUAS LINDAS DE GOIÁS
-15.7,-47.3,1173,0.0008661134763712725,CABECEIRAS
-15.7,-47.2,2092,0.0015446797890611272,CABECEIRAS
-15.7,-47.1,365,0.00026950675095951785,CABECEIRAS
-15.7,-47.0,703,0.0005190773860946331,CABECEIRAS
-15.7,-46.9,425,0.0003138092305693016,CABECEIRAS
-15.7,-46.8,42,3.101173572684863e-05,CABECEIRAS
-15.6,-51.8,131,9.672708048136121e-05,MONTES CLAROS DE GOIÁS
-15.6,-51.7,540,0.0003987223164880538,MONTES CLAROS DE GOIÁS
-15.6,-51.6,105,7.752933931712158e-05,MONTES CLAROS DE GOIÁS
-15.6,-51.5,133,9.820382980168733e-05,JUSSARA
-15.6,-51.4,338,0.0002495706351351152,JUSSARA
-15.6,-51.3,115,8.491308591875221e-05,JUSSARA
-15.6,-51.2,178,0.00013143068950902516,SANTA FÉ DE GOIÁS
-15.6,-51.1,49,3.618035834799007e-05,SANTA FÉ DE GOIÁS
-15.6,-51.0,144,0.00010632595106348102,SANTA FÉ DE GOIÁS
-15.6,-50.9,44,3.248848504717476e-05,ITAPIRAPUÃ
-15.6,-50.8,54,3.987223164880538e-05,ITAPIRAPUÃ
-15.6,-50.7,138,0.00010189570310250265,ITAPIRAPUÃ
-15.6,-50.6,240,0.00017720991843913505,ITAPIRAPUÃ
-15.6,-50.5,174,0.00012847719086837292,FAINA
-15.6,-50.4,425,0.0003138092305693016,FAINA
-15.6,-50.3,798,0.000589222978810124,FAINA
-15.6,-50.2,128,9.451195650087201e-05,GUARAÍTA
-15.6,-50.1,360,0.00026581487765870256,GUARAÍTA
-15.6,-50.0,52,3.839548232847926e-05,ITAPURANGA
-15.6,-49.9,247,0.00018237854106027646,ITAPURANGA
-15.6,-49.8,440,0.00032488485047174755,ITAPURANGA
-15.6,-49.7,420,0.00031011735726848633,URUANA
-15.6,-49.6,171,0.00012626206688788372,URUANA
-15.6,-49.5,118,8.712820989924139e-05,RIANÁPOLIS
-15.6,-49.4,336,0.00024809388581478904,JARAGUÁ
-15.6,-49.3,333,0.00024587876183429985,JARAGUÁ
-15.6,-49.2,442,0.0003263615997920737,JARAGUÁ
-15.6,-49.1,250,0.00018459366504076566,PIRENÓPOLIS
-15.6,-49.0,187,0.00013807606145049272,PIRENÓPOLIS
-15.6,-48.9,219,0.00016170405057571073,PIRENÓPOLIS
-15.6,-48.8,546,0.0004031525644490322,COCALZINHO DE GOIÁS
-15.6,-48.7,396,0.0002923963654245728,COCALZINHO DE GOIÁS
-15.6,-48.6,663,0.0004895423996881106,COCALZINHO DE GOIÁS
-15.6,-48.5,728,0.0005375367525987096,COCALZINHO DE GOIÁS
-15.6,-48.4,893,0.0006593685715256149,ÁGUAS LINDAS DE GOIÁS
-15.6,-48.3,1683,0.0012426845530544345,ÁGUAS LINDAS DE GOIÁS
-15.6,-48.2,496,0.0003662338314408791,ÁGUAS LINDAS DE GOIÁS
-15.6,-47.4,33,2.4366363785381068e-05,FORMOSA
-15.6,-47.3,1602,0.0011828762055812263,FORMOSA
-15.6,-47.2,1430,0.0010558757640331796,FORMOSA
-15.6,-47.1,491,0.0003625419581400638,CABECEIRAS
-15.6,-47.0,367,0.000270983500279844,CABECEIRAS
-15.6,-46.9,613,0.0004526236666799574,CABECEIRAS
-15.5,-51.7,317,0.00023406476727169087,MONTES CLAROS DE GOIÁS
-15.5,-51.6,184,0.00013586093747000353,JUSSARA
-15.5,-51.5,87,6.423859543418646e-05,JUSSARA
-15.5,-51.4,128,9.451195650087201e-05,JUSSARA
-15.5,-51.3,178,0.00013143068950902516,JUSSARA
-15.5,-51.2,164,0.00012109344426674228,JUSSARA
-15.5,-51.1,66,4.8732727570762136e-05,JUSSARA
-15.5,-51.0,30,2.215123980489188e-05,SANTA FÉ DE GOIÁS
-15.5,-50.9,37,2.731986242603332e-05,MATRINCHÃ
-15.5,-50.8,49,3.618035834799007e-05,MATRINCHÃ
-15.5,-50.7,71,5.242460087157745e-05,MATRINCHÃ
-15.5,-50.6,192,0.00014176793475130804,MATRINCHÃ
-15.5,-50.5,740,0.0005463972485206664,FAINA
-15.5,-50.4,767,0.000566333364345069,FAINA
-15.5,-50.3,290,0.00021412865144728818,FAINA
-15.5,-50.2,81,5.980834747320808e-05,FAINA
-15.5,-50.1,214,0.0001580121772748954,GUARAÍTA
-15.5,-50.0,325,0.00023997176455299536,ITAPURANGA
-15.5,-49.9,194,0.00014324468407163416,ITAPURANGA
-15.5,-49.8,336,0.00024809388581478904,CARMO DO RIO VERDE
-15.5,-49.7,436,0.0003219313518310953,URUANA
-15.5,-49.6,349,0.0002576927563969089,URUANA
-15.5,-49.5,375,0.0002768904975611485,RIANÁPOLIS
-15.5,-49.4,275,0.00020305303154484223,RIANÁPOLIS
-15.5,-49.3,170,0.00012552369222772064,RIANÁPOLIS
-15.5,-49.2,108,7.974446329761077e-05,RIANÁPOLIS
-15.5,-49.1,181,0.00013364581348951433,GOIANÉSIA
-15.5,-49.0,124,9.155845786021977e-05,PIRENÓPOLIS
-15.5,-48.9,225,0.0001661342985366891,PIRENÓPOLIS
-15.5,-48.8,250,0.00018459366504076566,COCALZINHO DE GOIÁS
-15.5,-48.7,408,0.00030125686134652955,COCALZINHO DE GOIÁS
-15.5,-48.6,643,0.0004747749064848493,COCALZINHO DE GOIÁS
-15.5,-48.5,1637,0.0012087193186869336,COCALZINHO DE GOIÁS
-15.5,-48.4,1065,0.0007863690130736617,PADRE BERNARDO
-15.5,-48.3,681,0.0005028331435710456,PADRE BERNARDO
-15.5,-48.2,424,0.0003130708559091386,PADRE BERNARDO
-15.5,-48.1,183,0.00013512256280984048,PADRE BERNARDO
-15.5,-48.0,483,0.00035663496085875924,PLANALTINA
-15.5,-47.9,1187,0.0008764507216135553,PLANALTINA
-15.5,-47.8,1054,0.0007782468918118681,PLANALTINA
-15.5,-47.7,380,0.00028058237086196384,PLANALTINA
-15.5,-47.6,471,0.0003477744649368025,PLANALTINA
-15.5,-47.5,177,0.00013069231484886208,FORMOSA
-15.5,-47.4,475,0.00035072796357745476,FORMOSA
-15.5,-47.3,1016,0.0007501886547256716,FORMOSA
-15.5,-47.2,378,0.0002791056215416377,FORMOSA
-15.5,-47.1,808,0.0005966067254117546,FORMOSA
-15.5,-47.0,201,0.0001484133066927756,CABECEIRAS
-15.5,-46.9,16,1.1813994562609002e-05,Vila Boa
-15.4,-51.7,59,4.3564104949620695e-05,JUSSARA
-15.4,-51.6,309,0.00022815776999038636,JUSSARA
-15.4,-51.5,90,6.645371941467564e-05,JUSSARA
-15.4,-51.4,63,4.6517603590272946e-05,JUSSARA
-15.4,-51.3,73,5.3901350191903576e-05,JUSSARA
-15.4,-51.2,48,3.544198368782701e-05,JUSSARA
-15.4,-51.1,108,7.974446329761077e-05,JUSSARA
-15.4,-51.0,105,7.752933931712158e-05,MATRINCHÃ
-15.4,-50.9,91,6.71920940748387e-05,MATRINCHÃ
-15.4,-50.8,109,8.048283795777383e-05,MATRINCHÃ
-15.4,-50.7,95,7.014559271549096e-05,MATRINCHÃ
-15.4,-50.6,103,7.605258999679545e-05,MATRINCHÃ
-15.4,-50.5,317,0.00023406476727169087,FAINA
-15.4,-50.4,90,6.645371941467564e-05,FAINA
-15.4,-50.3,235,0.00017351804513831973,FAINA
-15.4,-50.2,298,0.00022003564872859267,FAINA
-15.4,-50.1,93,6.866884339516482e-05,MORRO AGUDO DE GOIÁS
-15.4,-50.0,46,3.396523436750088e-05,MORRO AGUDO DE GOIÁS
-15.4,-49.9,30,2.215123980489188e-05,SÃO PATRÍCIO
-15.4,-49.8,222,0.0001639191745561999,SÃO PATRÍCIO
-15.4,-49.7,277,0.00020452978086516835,CARMO DO RIO VERDE
-15.4,-49.6,423,0.00031233248124897553,RIALMA
-15.4,-49.5,563,0.0004157049336718043,RIALMA
-15.4,-49.4,331,0.00024440201251397375,RIANÁPOLIS
-15.4,-49.3,194,0.00014324468407163416,RIANÁPOLIS
-15.4,-49.2,252,0.00018607041436109178,GOIANÉSIA
-15.4,-49.1,267,0.00019714603426353774,GOIANÉSIA
-15.4,-49.0,188,0.00013881443611065577,GOIANÉSIA
-15.4,-48.9,46,3.396523436750088e-05,VILA PROPÍCIO
-15.4,-48.8,263,0.00019419253562288547,VILA PROPÍCIO
-15.4,-48.7,479,0.000353681462218107,VILA PROPÍCIO
-15.4,-48.6,541,0.0003994606911482169,COCALZINHO DE GOIÁS
-15.4,-48.5,544,0.00040167581512870606,PADRE BERNARDO
-15.4,-48.4,815,0.000601775348032896,PADRE BERNARDO
-15.4,-48.3,408,0.00030125686134652955,PADRE BERNARDO
-15.4,-48.2,595,0.0004393329227970223,PADRE BERNARDO
-15.4,-48.1,839,0.0006194963398768096,PADRE BERNARDO
-15.4,-48.0,2790,0.002060065301854945,PLANALTINA
-15.4,-47.9,3595,0.00265445690328621,PLANALTINA
-15.4,-47.8,2507,0.0018511052730287982,PLANALTINA
-15.4,-47.7,1279,0.0009443811903485571,PLANALTINA
-15.4,-47.6,772,0.0005700252376458844,PLANALTINA
-15.4,-47.5,636,0.00046960628386370784,FORMOSA
-15.4,-47.4,1295,0.0009561951849111661,FORMOSA
-15.4,-47.3,1038,0.000766432897249259,FORMOSA
-15.4,-47.2,846,0.0006246649624979511,FORMOSA
-15.4,-47.1,891,0.0006578918222052888,FORMOSA
-15.4,-47.0,332,0.0002451403871741368,Vila Boa
-15.4,-46.9,226,0.00016687267319685217,Vila Boa
-15.3,-51.7,96,7.088396737565402e-05,JUSSARA
-15.3,-51.6,1159,0.0008557762311289896,JUSSARA
-15.3,-51.5,1192,0.0008801425949143707,JUSSARA
-15.3,-51.4,152,0.00011223294834478552,JUSSARA
-15.3,-51.3,59,4.3564104949620695e-05,BRITÂNIA
-15.3,-51.2,57,4.208735562929457e-05,BRITÂNIA
-15.3,-51.1,145,0.00010706432572364409,BRITÂNIA
-15.3,-51.0,192,0.00014176793475130804,MATRINCHÃ
-15.3,-50.9,182,0.0001343841881496774,MATRINCHÃ
-15.3,-50.8,197,0.00014545980805212333,MATRINCHÃ
-15.3,-50.7,100,7.383746601630626e-05,MATRINCHÃ
-15.3,-50.6,170,0.00012552369222772064,MATRINCHÃ
-15.3,-50.5,101,7.457584067646933e-05,FAINA
-15.3,-50.4,168,0.00012404694290739452,FAINA
-15.3,-50.3,223,0.00016465754921636297,FAINA
-15.3,-50.2,329,0.0002429252631936476,ARAGUAPAZ
-15.3,-50.1,319,0.000235541516592017,MORRO AGUDO DE GOIÁS
-15.3,-50.0,150,0.0001107561990244594,MORRO AGUDO DE GOIÁS
-15.3,-49.9,284,0.0002096984034863098,MORRO AGUDO DE GOIÁS
-15.3,-49.8,317,0.00023406476727169087,SÃO PATRÍCIO
-15.3,-49.7,231,0.00017056454649766746,CERES
-15.3,-49.6,479,0.000353681462218107,CERES
-15.3,-49.5,860,0.0006350022077402339,RIALMA
-15.3,-49.4,183,0.00013512256280984048,SANTA ISABEL
-15.3,-49.3,878,0.000648292951623169,GOIANÉSIA
-15.3,-49.2,129,9.525033116103509e-05,GOIANÉSIA
-15.3,-49.1,358,0.0002643381283383764,GOIANÉSIA
-15.3,-49.0,279,0.00020600653018549447,GOIANÉSIA
-15.3,-48.9,146,0.00010780270038380715,VILA PROPÍCIO
-15.3,-48.8,640,0.0004725597825043601,VILA PROPÍCIO
-15.3,-48.7,436,0.0003219313518310953,VILA PROPÍCIO
-15.3,-48.6,350,0.0002584311310570719,VILA PROPÍCIO
-15.3,-48.5,108,7.974446329761077e-05,PADRE BERNARDO
-15.3,-48.4,171,0.00012626206688788372,PADRE BERNARDO
-15.3,-48.3,340,0.0002510473844554413,PADRE BERNARDO
-15.3,-48.2,494,0.00036475708212055293,PADRE BERNARDO
-15.3,-48.1,637,0.00047034465852387094,PADRE BERNARDO
-15.3,-48.0,1993,0.001471580697704984,PLANALTINA
-15.3,-47.9,3511,0.002592433431832513,PLANALTINA
-15.3,-47.8,738,0.0005449204992003402,PLANALTINA
-15.3,-47.7,447,0.000330053473092889,PLANALTINA
-15.3,-47.6,686,0.000506525016871861,PLANALTINA
-15.3,-47.5,727,0.0005367983779385466,FORMOSA
-15.3,-47.4,507,0.00037435595270267276,FORMOSA
-15.3,-47.3,936,0.0006911186819126266,FORMOSA
-15.3,-47.2,886,0.0006541999489044735,FORMOSA
-15.3,-47.1,1038,0.000766432897249259,FORMOSA
-15.3,-47.0,628,0.00046369928658240335,Vila Boa
-15.3,-46.9,254,0.0001875471636814179,Vila Boa
-15.2,-51.7,86,6.350022077402338e-05,BRITÂNIA
-15.2,-51.6,543,0.000400937440468543,BRITÂNIA
-15.2,-51.5,383,0.000282797494842453,BRITÂNIA
-15.2,-51.4,91,6.71920940748387e-05,BRITÂNIA
-15.2,-51.3,260,0.0001919774116423963,BRITÂNIA
-15.2,-51.2,291,0.00021486702610745123,BRITÂNIA
-15.2,-51.1,161,0.00011887832028625308,BRITÂNIA
-15.2,-51.0,265,0.00019566928494321162,BRITÂNIA
-15.2,-50.9,283,0.00020896002882614674,MATRINCHÃ
-15.2,-50.8,490,0.0003618035834799007,MATRINCHÃ
-15.2,-50.7,187,0.00013807606145049272,MATRINCHÃ
-15.2,-50.6,448,0.0003307918477530521,MATRINCHÃ
-15.2,-50.5,125,9.229683252038283e-05,ARAGUAPAZ
-15.2,-50.4,108,7.974446329761077e-05,ARAGUAPAZ
-15.2,-50.3,106,7.826771397728464e-05,ARAGUAPAZ
-15.2,-50.2,1397,0.0010315094002477986,ARAGUAPAZ
-15.2,-50.1,2710,0.0020009953290419,MORRO AGUDO DE GOIÁS
-15.2,-50.0,152,0.00011223294834478552,MORRO AGUDO DE GOIÁS
-15.2,-49.9,218,0.00016096567591554765,RUBIATABA
-15.2,-49.8,654,0.00048289702774664296,RUBIATABA
-15.2,-49.7,474,0.0003499895889172917,IPIRANGA DE GOIÁS
-15.2,-49.6,482,0.0003558965861985962,IPIRANGA DE GOIÁS
-15.2,-49.5,793,0.0005855311055093087,SANTA ISABEL
-15.2,-49.4,672,0.0004961877716295781,SANTA ISABEL
-15.2,-49.3,443,0.00032709997445223675,SANTA ISABEL
-15.2,-49.2,241,0.0001779482930992981,GOIANÉSIA
-15.2,-49.1,569,0.00042013518163278263,GOIANÉSIA
-15.2,-49.0,131,9.672708048136121e-05,GOIANÉSIA
-15.2,-48.9,117,8.638983523907833e-05,VILA PROPÍCIO
-15.2,-48.8,1054,0.0007782468918118681,VILA PROPÍCIO
-15.2,-48.7,1251,0.0009237066998639914,VILA PROPÍCIO
-15.2,-48.6,541,0.0003994606911482169,VILA PROPÍCIO
-15.2,-48.5,382,0.00028205912018228993,MIMOSO DE GOIÁS
-15.2,-48.4,176,0.00012995394018869904,MIMOSO DE GOIÁS
-15.2,-48.3,681,0.0005028331435710456,MIMOSO DE GOIÁS
-15.2,-48.2,2171,0.001603011387214009,PADRE BERNARDO
-15.2,-48.1,1654,0.0012212716879097057,PADRE BERNARDO
-15.2,-48.0,2907,0.002146455137094023,PLANALTINA
-15.2,-47.9,2213,0.0016340231229408577,PLANALTINA
-15.2,-47.8,247,0.00018237854106027646,PLANALTINA
-15.2,-47.7,829,0.0006121125932751789,PLANALTINA
-15.2,-47.6,972,0.0007177001696784969,PLANALTINA
-15.2,-47.5,828,0.0006113742186150159,FORMOSA
-15.2,-47.4,250,0.00018459366504076566,FORMOSA
-15.2,-47.3,547,0.00040389093910919526,FORMOSA
-15.2,-47.2,1749,0.0012914172806251967,FORMOSA
-15.2,-47.1,542,0.00040019906580837997,Vila Boa
-15.2,-47.0,714,0.0005271995073564267,Vila Boa
-15.2,-46.9,116,8.565146057891527e-05,Vila Boa
-15.1,-51.5,859,0.0006342638330800708,BRITÂNIA
-15.1,-51.4,379,0.00027984399620180074,BRITÂNIA
-15.1,-51.3,151,0.00011149457368462246,BRITÂNIA
-15.1,-51.2,150,0.0001107561990244594,BRITÂNIA
-15.1,-51.1,79,5.833159815288195e-05,BRITÂNIA
-15.1,-51.0,271,0.00020009953290418998,BRITÂNIA
-15.1,-50.9,329,0.0002429252631936476,MATRINCHÃ
-15.1,-50.8,137,0.00010115732844233959,MATRINCHÃ
-15.1,-50.7,115,8.491308591875221e-05,MATRINCHÃ
-15.1,-50.6,202,0.00014915168135293865,MATRINCHÃ
-15.1,-50.5,96,7.088396737565402e-05,ARAGUAPAZ
-15.1,-50.4,154,0.00011370969766511165,ARAGUAPAZ
-15.1,-50.3,375,0.0002768904975611485,ARAGUAPAZ
-15.1,-50.2,993,0.0007332060375419212,ARAGUAPAZ
-15.1,-50.1,3423,0.0025274564617381633,NOVA AMÉRICA
-15.1,-50.0,369,0.0002724602496001701,NOVA AMÉRICA
-15.1,-49.9,178,0.00013143068950902516,NOVA AMÉRICA
-15.1,-49.8,199,0.00014693655737244948,RUBIATABA
-15.1,-49.7,386,0.0002850126188229422,IPIRANGA DE GOIÁS
-15.1,-49.6,889,0.0006564150728849628,IPIRANGA DE GOIÁS
-15.1,-49.5,1164,0.0008594681044298049,NOVA GLÓRIA
-15.1,-49.4,541,0.0003994606911482169,SANTA ISABEL
-15.1,-49.3,420,0.00031011735726848633,SANTA ISABEL
-15.1,-49.2,95,7.014559271549096e-05,GOIANÉSIA
-15.1,-49.1,87,6.423859543418646e-05,GOIANÉSIA
-15.1,-49.0,193,0.0001425063094114711,BARRO ALTO
-15.1,-48.9,3341,0.0024669097396047925,VILA PROPÍCIO
-15.1,-48.8,1375,0.001015265157724211,VILA PROPÍCIO
