Cell_Lat,Cell_Lon,Cell_Freq,Nearest_Municipio,Data,DiaSemChuva,Precipitacao,Mes,DiaSemana,Estacao_Seca,media_focos_mes_hist,prob_fogo,risco
-15.1,-47.5,0.0004703446585238,FORMOSA,2026-06-07,3,0.0,6,6,1,1.181818181818182,0.5943954395673248,MÉDIO
-13.2,-47.2,0.0005781473589076,MONTE ALEGRE DE GOIÁS,2026-06-07,3,0.0,6,6,1,1.181818181818182,0.594266971579639,MÉDIO
-18.2,-50.6,0.0004924958983287,QUIRINÓPOLIS,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.5915550496758436,MÉDIO
-18.0,-51.4,0.000629833585119,APARECIDA DO RIO DOCE,2026-06-07,16,0.0,6,6,1,1.0909090909090908,0.5915550496758436,MÉDIO
-17.8,-51.0,0.0006313103344394,RIO VERDE,2026-06-07,6,0.0,6,6,1,1.0909090909090908,0.5915550496758436,MÉDIO
-17.7,-50.5,0.0007088396737565,SANTA HELENA DE GOIÁS,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.5915550496758436,MÉDIO
-17.7,-49.1,0.0002872277428034,MORRINHOS,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5894817690515314,MÉDIO
-17.2,-52.6,0.0003071638586278,PORTELÂNDIA,2026-06-07,8,0.0,6,6,1,1.0909090909090908,0.5889475304309866,MÉDIO
-16.2,-48.8,0.0002156054007676,ABADIÂNIA,2026-06-07,3,0.0,6,6,1,1.181818181818182,0.5886929994813693,MÉDIO
-17.6,-50.8,0.0001749947944586,SANTO ANTÔNIO DA BARRA,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.588172536962905,MÉDIO
-16.3,-52.2,0.0007354211615224,BOM JARDIM DE GOIÁS,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.5877044102152085,MÉDIO
-16.1,-51.9,0.0003470360902766,BOM JARDIM DE GOIÁS,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.5877044102152085,MÉDIO
-18.2,-48.4,0.000122570193587,NOVA AURORA,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5860941001123751,MÉDIO
-17.6,-48.7,0.0001735180451383,CALDAS NOVAS,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5860941001123751,MÉDIO
-17.3,-49.2,0.000203791406205,PROFESSOR JAMIL,2026-06-07,13,0.0,6,6,1,1.0909090909090908,0.5859160081938586,MÉDIO
-16.2,-52.0,0.0001727796704781,BOM JARDIM DE GOIÁS,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.5853786605995206,MÉDIO
-16.2,-51.5,0.0002798439962018,DIORAMA,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.5843054412469886,MÉDIO
-16.3,-51.7,0.0001255236922277,ARENÓPOLIS,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.5830241535759678,MÉDIO
-16.8,-51.0,0.0001816401664001,IVOLÂNDIA,2026-06-07,15,0.0,6,6,1,1.0909090909090908,0.5825494498765232,MÉDIO
-16.4,-49.2,0.0006209730891971,NERÓPOLIS,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5822213503975622,MÉDIO
-16.1,-50.0,0.0006800430620101,ITABERAÍ,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5822213503975622,MÉDIO
-16.3,-51.2,0.0001853320397009,IPORÁ,2026-06-07,11,0.0,6,6,1,1.0909090909090908,0.5819741559700748,MÉDIO
-14.6,-48.5,0.0010226489043258,NIQUELÂNDIA,2026-06-07,13,0.0,6,6,1,1.0909090909090908,0.5809890343028591,MÉDIO
-14.3,-47.3,0.0007671712719094,SÃO JOÃO D'ALIANÇA,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5805799121877927,MÉDIO
-17.1,-47.4,0.00022668102067,CRISTALINA,2026-06-07,4,0.0,6,6,1,1.0909090909090908,0.5805678600823411,MÉDIO
-16.9,-48.1,0.0001476749320326,ORIZONA,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5804628764744846,MÉDIO
-14.3,-47.9,0.0013556558760593,ALTO PARAÍSO DE GOIÁS,2026-06-07,4,0.0,6,6,1,1.0909090909090908,0.5800108899177379,MÉDIO
-13.6,-48.0,0.0010403698961697,CAVALCANTE,2026-06-07,4,0.0,6,6,1,1.0909090909090908,0.5800108899177379,MÉDIO
-16.6,-48.7,0.0001964076596033,SILVÂNIA,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5798867807634984,MÉDIO
-16.2,-49.0,0.0001720412958179,ANÁPOLIS,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5798867807634984,MÉDIO
-13.9,-48.2,0.0012367775557731,COLINAS DO SUL,2026-06-07,3,0.0,6,6,1,1.0909090909090908,0.5794686982177173,MÉDIO
-13.1,-48.8,0.0004961877716295,MONTIVIDIU DO NORTE,2026-06-07,21,0.0,6,6,1,1.0909090909090908,0.579242100613536,MÉDIO
-13.4,-48.7,0.0003226697264912,TROMBAS,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5788325092840257,MÉDIO
-13.1,-49.2,0.0003979839418278,PORANGATU,2026-06-07,4,0.0,6,6,1,1.0909090909090908,0.578262838411672,MÉDIO
-15.8,-49.2,0.0001262620668878,SÃO FRANCISCO DE GOIÁS,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5778893754427246,MÉDIO
-14.9,-47.6,0.0001713029211578,ÁGUA FRIA DE GOIÁS,2026-06-07,5,0.0,6,6,1,1.0909090909090908,0.5772417995847051,MÉDIO
-13.3,-49.8,0.0001114945736846,NOVO PLANALTO,2026-06-07,3,0.0,6,6,1,1.0909090909090908,0.5772371333498505,MÉDIO
-13.6,-50.7,0.0001986227835838,MUNDO NOVO,2026-06-07,18,0.0,6,6,1,1.0909090909090908,0.5769029809315421,MÉDIO
-18.1,-53.0,0.000530153005997,MINEIROS,2026-06-07,15,0.0,6,6,1,1.0,0.576597572125913,MÉDIO
-17.7,-52.3,0.0004799435291059,PEROLÂNDIA,2026-06-07,15,0.0,6,6,1,1.0,0.576597572125913,MÉDIO
-17.7,-52.1,0.0003883850712457,PEROLÂNDIA,2026-06-07,15,0.0,6,6,1,1.0,0.576597572125913,MÉDIO
-17.5,-52.6,0.0002842742441627,PORTELÂNDIA,2026-06-07,8,0.0,6,6,1,1.0,0.576597572125913,MÉDIO
-14.1,-49.3,0.000118139945626,MARA ROSA,2026-06-07,4,0.0,6,6,1,1.0909090909090908,0.575922260415782,MÉDIO
-13.8,-47.4,0.0002407101392131,TERESINA DE GOIÁS,2026-06-07,3,0.0,6,6,1,1.0909090909090908,0.5753786546218922,MÉDIO
-17.9,-50.2,0.0009517649369501,PORTEIRÃO,2026-06-07,6,0.0,6,6,1,1.0,0.5749271779794208,MÉDIO
-17.7,-51.8,0.0003854315726051,JATAÍ,2026-06-07,12,0.0,6,6,1,1.0,0.5742294689878226,MÉDIO
-18.1,-50.6,0.0005338448792978,QUIRINÓPOLIS,2026-06-07,15,0.0,6,6,1,1.0,0.5731735382262598,MÉDIO
-18.1,-50.2,0.0005737171109466,CASTELÂNDIA,2026-06-07,15,0.0,6,6,1,1.0,0.5731735382262598,MÉDIO
-17.9,-51.6,0.0004193968069726,JATAÍ,2026-06-07,12,0.0,6,6,1,1.0,0.5731735382262598,MÉDIO
-17.8,-50.4,0.0005899613534702,TURVELÂNDIA,2026-06-07,6,0.0,6,6,1,1.0,0.5731735382262598,MÉDIO
-14.1,-46.6,0.0002754137482408,IACIARA,2026-06-07,3,0.0,6,6,1,1.0909090909090908,0.5718587267207422,MÉDIO
-13.7,-47.0,0.0006571534475451,NOVA ROMA,2026-06-07,3,0.0,6,6,1,1.0909090909090908,0.5718587267207422,MÉDIO
-17.1,-52.3,0.0003175011038701,DOVERLÂNDIA,2026-06-07,15,0.0,6,6,1,1.0,0.5705338651034514,MÉDIO
-18.4,-51.4,5.980834747320808e-05,APARECIDA DO RIO DOCE,2026-06-07,16,0.0,6,6,1,1.0,0.5697495168620748,MÉDIO
-18.3,-51.0,0.0001469365573724,CACHOEIRA ALTA,2026-06-07,11,0.0,6,6,1,1.0,0.5697495168620748,MÉDIO
-18.1,-51.6,0.0001048492017431,JATAÍ,2026-06-07,12,0.0,6,6,1,1.0,0.5697495168620748,MÉDIO
-17.5,-48.1,8.195958727809995e-05,URUTAÍ,2026-06-07,15,0.0,6,6,1,1.0,0.5697495168620748,MÉDIO
-17.2,-52.7,0.0001306923148488,PORTELÂNDIA,2026-06-07,8,0.0,6,6,1,1.0,0.5681824240245672,MÉDIO
-18.0,-47.9,0.0001365993121301,GOIANDIRA,2026-06-07,5,0.0,6,6,1,1.0,0.567646448107506,MÉDIO
-16.9,-51.9,0.0001698261718375,CAIAPÔNIA,2026-06-07,15,0.0,6,6,1,1.0,0.5675032978217478,MÉDIO
-16.7,-52.4,0.0001602273012553,DOVERLÂNDIA,2026-06-07,15,0.0,6,6,1,1.0,0.5675032978217478,MÉDIO
-17.1,-50.1,0.0001919774116423,JANDAIA,2026-06-07,15,0.0,6,6,1,1.0,0.5647417085694869,MÉDIO
-17.0,-50.3,0.0001772099184391,JANDAIA,2026-06-07,15,0.0,6,6,1,1.0,0.5647417085694869,MÉDIO
-16.7,-48.6,0.0002591695057172,SILVÂNIA,2026-06-07,5,0.0,6,6,1,1.0,0.5643111798733933,MÉDIO
-16.5,-47.8,0.000321931351831,LUZIÂNIA,2026-06-07,5,0.0,6,6,1,1.0,0.5637295746842105,MÉDIO
-16.1,-49.8,0.0003322685970733,ITABERAÍ,2026-06-07,5,0.0,6,6,1,1.0,0.5637295746842105,MÉDIO
-16.6,-49.7,0.0001801634170797,SANTA BÁRBARA DE GOIÁS,2026-06-07,13,0.0,6,6,1,1.0,0.563479642181125,MÉDIO
-17.1,-49.1,0.0001425063094114,HIDROLÂNDIA,2026-06-07,5,0.0,6,6,1,1.0,0.5626329522507323,MÉDIO
-14.9,-46.8,0.0014693655737244,FLORES DE GOIÁS,2026-06-07,6,0.0,6,6,1,1.0,0.562108623737763,MÉDIO
-16.7,-48.4,8.712820989924139e-05,VIANÓPOLIS,2026-06-07,5,0.0,6,6,1,1.0,0.5619518270808385,MÉDIO
-15.4,-48.5,0.0004016758151287,PADRE BERNARDO,2026-06-07,5,0.0,6,6,1,1.0,0.5617134113538489,MÉDIO
-15.4,-48.4,0.0006017753480328,PADRE BERNARDO,2026-06-07,5,0.0,6,6,1,1.0,0.5617134113538489,MÉDIO
-15.3,-47.6,0.0005065250168718,PLANALTINA,2026-06-07,5,0.0,6,6,1,1.0,0.5617134113538489,MÉDIO
-14.3,-47.7,0.0011068236155844,ALTO PARAÍSO DE GOIÁS,2026-06-07,4,0.0,6,6,1,1.0,0.5614949633181557,MÉDIO
-14.0,-47.4,0.0010632595106348,ALTO PARAÍSO DE GOIÁS,2026-06-07,4,0.0,6,6,1,1.0,0.5614949633181557,MÉDIO
-16.9,-47.5,0.0001927157863025,CRISTALINA,2026-06-07,4,0.0,6,6,1,1.0,0.5613766254771608,MÉDIO
-16.8,-47.5,0.000222250772709,CRISTALINA,2026-06-07,4,0.0,6,6,1,1.0,0.5613766254771608,MÉDIO
-16.7,-47.4,0.0001653959238765,CRISTALINA,2026-06-07,4,0.0,6,6,1,1.0,0.5613766254771608,MÉDIO
-16.6,-48.1,9.598870582119816e-05,LUZIÂNIA,2026-06-07,5,0.0,6,6,1,1.0,0.5613695204449501,MÉDIO
-16.5,-48.8,0.0001535819293139,LEOPOLDO DE BULHÕES,2026-06-07,5,0.0,6,6,1,1.0,0.5613695204449501,MÉDIO
-16.5,-48.7,8.269796193826302e-05,GAMELEIRA DE GOIÁS,2026-06-07,5,0.0,6,6,1,1.0,0.5613695204449501,MÉDIO
-16.4,-47.9,0.0002348031419318,LUZIÂNIA,2026-06-07,5,0.0,6,6,1,1.0,0.5613695204449501,MÉDIO
-14.9,-47.5,0.00063426383308,ÁGUA FRIA DE GOIÁS,2026-06-07,5,0.0,6,6,1,1.0,0.5610598686334864,MÉDIO
-13.6,-46.3,0.001050707141412,SÃO DOMINGOS,2026-06-07,5,0.0,6,6,1,1.0,0.5609393582667014,MÉDIO
-14.8,-49.1,0.0005020947689108,SANTA RITA DO NOVO DESTINO,2026-06-07,18,0.0,6,6,1,1.0,0.5607179504189388,MÉDIO
-14.6,-50.8,0.0004312108015352,ARUANÃ,2026-06-07,11,0.0,6,6,1,1.0,0.5607179504189388,MÉDIO
-14.5,-49.6,0.000466652785223,PILAR DE GOIÁS,2026-06-07,18,0.0,6,6,1,1.0,0.5607179504189388,MÉDIO
-14.4,-49.2,0.0003440825916359,URUAÇU,2026-06-07,18,0.0,6,6,1,1.0,0.5607179504189388,MÉDIO
-14.3,-49.1,0.0004688679092035,URUAÇU,2026-06-07,18,0.0,6,6,1,1.0,0.5607179504189388,MÉDIO
-14.6,-50.0,0.0002909196161042,CRIXÁS,2026-06-07,5,0.0,6,6,1,1.0,0.5603040148435106,MÉDIO
-14.5,-47.6,0.0006534615742443,SÃO JOÃO D'ALIANÇA,2026-06-07,5,0.0,6,6,1,1.0,0.5603040148435106,MÉDIO
-13.6,-49.1,0.0003056871093075,SANTA TEREZA DE GOIÁS,2026-06-07,5,0.0,6,6,1,1.0,0.5603040148435106,MÉDIO
-13.5,-48.4,0.000321931351831,MINAÇU,2026-06-07,3,0.0,6,6,1,1.0,0.5601084249132895,MÉDIO
-13.4,-49.4,0.000254000883096,PORANGATU,2026-06-07,4,0.0,6,6,1,1.0,0.5597283447214177,MÉDIO
-14.6,-47.1,0.000434902674836,FLORES DE GOIÁS,2026-06-07,6,0.0,6,6,1,1.0,0.5595864221876253,MÉDIO
-14.4,-46.9,0.0002968266133855,FLORES DE GOIÁS,2026-06-07,6,0.0,6,6,1,1.0,0.5595864221876253,MÉDIO
-15.8,-49.3,0.0001919774116423,JARAGUÁ,2026-06-07,5,0.0,6,6,1,1.0,0.5593509758342124,MÉDIO
-15.6,-49.9,0.0001823785410602,ITAPURANGA,2026-06-07,5,0.0,6,6,1,1.0,0.5593509758342124,MÉDIO
-13.3,-48.2,0.0004201351816327,MINAÇU,2026-06-07,3,0.0,6,6,1,1.0,0.5591798693778037,MÉDIO
-13.2,-48.2,0.0006290952104589,MINAÇU,2026-06-07,3,0.0,6,6,1,1.0,0.5591798693778037,MÉDIO
-14.5,-50.5,0.0002170821500879,MOZARLÂNDIA,2026-06-07,18,0.0,6,6,1,1.0,0.5583543679672526,MÉDIO
-14.5,-49.9,0.0002281577699903,GUARINOS,2026-06-07,18,0.0,6,6,1,1.0,0.5583543679672526,MÉDIO
-14.4,-48.8,0.0001727796704781,URUAÇU,2026-06-07,18,0.0,6,6,1,1.0,0.5583543679672526,MÉDIO
-14.3,-49.2,0.000131430689509,NOVA IGUAÇU DE GOIÁS,2026-06-07,7,0.0,6,6,1,1.0,0.5583543679672526,MÉDIO
-14.2,-50.7,9.155845786021976e-05,NOVA CRIXÁS,2026-06-07,18,0.0,6,6,1,1.0,0.5583543679672526,MÉDIO
-14.2,-50.3,0.0002096984034863,NOVA CRIXÁS,2026-06-07,18,0.0,6,6,1,1.0,0.5583543679672526,MÉDIO
-13.6,-50.2,0.0002237275220294,MUNDO NOVO,2026-06-07,18,0.0,6,6,1,1.0,0.5583543679672526,MÉDIO
-14.8,-47.7,0.0001956692849432,ÁGUA FRIA DE GOIÁS,2026-06-07,5,0.0,6,6,1,1.0,0.5579399610757044,MÉDIO
-14.3,-50.3,0.0001727796704781,UIRAPURU,2026-06-07,5,0.0,6,6,1,1.0,0.5579399610757044,MÉDIO
-14.9,-46.3,0.0001233085682472,SÍTIO D'ABADIA,2026-06-07,5,0.0,6,6,1,1.0,0.5575640514488065,MÉDIO
-15.2,-47.2,0.0012914172806251,FORMOSA,2026-06-07,3,0.0,6,6,1,1.0,0.554029294756367,MÉDIO
-15.0,-47.1,0.0007738166438508,VILA BOA,2026-06-07,3,0.0,6,6,1,1.0,0.554029294756367,MÉDIO
-15.3,-47.3,0.0006911186819126,FORMOSA,2026-06-07,3,0.0,6,6,1,1.0,0.5533919132815073,MÉDIO
-15.7,-48.4,0.0004090595617303,ÁGUAS LINDAS DE GOIÁS,2026-06-07,3,0.0,6,6,1,1.0,0.5530543239121547,MÉDIO
-15.6,-48.2,0.0003662338314408,ÁGUAS LINDAS DE GOIÁS,2026-06-07,3,0.0,6,6,1,1.0,0.5530543239121547,MÉDIO
-14.7,-47.2,0.0004659144105628,VILA BOA,2026-06-07,3,0.0,6,6,1,1.0,0.5522565829185524,MÉDIO
-18.3,-53.0,0.0007590491506476,CHAPADÃO DO CÉU,2026-06-07,6,0.0,6,6,1,0.9090909090909092,0.5513007517455092,MÉDIO
-18.1,-52.9,0.0008439622365663,MINEIROS,2026-06-07,15,0.0,6,6,1,0.9090909090909092,0.5513007517455092,MÉDIO
-16.3,-50.2,0.0003426058423156,ADELÂNDIA,2026-06-07,3,0.0,6,6,1,1.0,0.5510199012340867,MÉDIO
-18.2,-52.3,0.0003426058423156,SERRANÓPOLIS,2026-06-07,15,0.0,6,6,1,0.9090909090909092,0.5495260126813081,MÉDIO
-17.4,-52.7,0.0005020947689108,PORTELÂNDIA,2026-06-07,8,0.0,6,6,1,0.9090909090909092,0.5495260126813081,MÉDIO
-17.9,-50.4,0.0007649561479289,TURVELÂNDIA,2026-06-07,6,0.0,6,6,1,0.9090909090909092,0.547832570617927,MÉDIO
-16.1,-48.5,0.0002252042713497,ALEXÂNIA,2026-06-07,3,0.0,6,6,1,1.0,0.5475518059542089,MÉDIO
-16.0,-48.6,0.000194930910283,ALEXÂNIA,2026-06-07,3,0.0,6,6,1,1.0,0.5475518059542089,MÉDIO
-18.5,-52.2,0.0001831169157204,APORÉ,2026-06-07,13,0.0,6,6,1,0.9090909090909092,0.5460625281132928,MÉDIO
-17.8,-52.0,0.0001255236922277,JATAÍ,2026-06-07,12,0.0,6,6,1,0.9090909090909092,0.5460625281132928,MÉDIO
-18.2,-51.0,0.0004533620413401,CACHOEIRA ALTA,2026-06-07,11,0.0,6,6,1,0.9090909090909092,0.5460554090983126,MÉDIO
-18.2,-49.8,0.0004134898096913,BOM JESUS DE GOIÁS,2026-06-07,6,0.0,6,6,1,0.9090909090909092,0.5460554090983126,MÉDIO
-18.2,-49.4,0.0003721408287221,PANAMÁ,2026-06-07,6,0.0,6,6,1,0.9090909090909092,0.5460554090983126,MÉDIO
-17.9,-51.4,0.0003854315726051,JATAÍ,2026-06-07,12,0.0,6,6,1,0.9090909090909092,0.5460554090983126,MÉDIO
-17.8,-51.7,0.0001897622876619,JATAÍ,2026-06-07,12,0.0,6,6,1,0.9090909090909092,0.5436588060238015,MÉDIO
-18.4,-51.6,0.000199361158244,APARECIDA DO RIO DOCE,2026-06-07,16,0.0,6,6,1,0.9090909090909092,0.5425874516898023,MÉDIO
-17.6,-48.8,0.0001868087890212,RIO QUENTE,2026-06-07,13,0.0,6,6,1,0.9090909090909092,0.5425874516898023,MÉDIO
-17.6,-48.3,0.000194930910283,URUTAÍ,2026-06-07,15,0.0,6,6,1,0.9090909090909092,0.5425874516898023,MÉDIO
-16.6,-52.5,0.000330791847753,DOVERLÂNDIA,2026-06-07,15,0.0,6,6,1,0.9090909090909092,0.5421078474973129,MÉDIO
-16.6,-51.9,0.0003005184866863,PIRANHAS,2026-06-07,12,0.0,6,6,1,0.9090909090909092,0.5421078474973129,MÉDIO
-17.1,-52.2,0.0001565354279545,CAIAPÔNIA,2026-06-07,15,0.0,6,6,1,0.9090909090909092,0.5410011280039078,MÉDIO
-18.0,-48.4,0.000203791406205,CORUMBAÍBA,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5404587011679639,MÉDIO
-17.8,-47.5,0.0001365993121301,CATALÃO,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5404587011679639,MÉDIO
-17.6,-48.6,0.0001557970532944,CALDAS NOVAS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5404587011679639,MÉDIO
-17.6,-48.4,0.000194930910283,CALDAS NOVAS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5404587011679639,MÉDIO
-17.5,-48.6,7.752933931712158e-05,SANTA CRUZ DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5404587011679639,MÉDIO
-16.9,-52.0,0.0002096984034863,CAIAPÔNIA,2026-06-07,15,0.0,6,6,1,0.9090909090909092,0.5403138388477039,MÉDIO
-16.8,-51.9,0.0002274193953302,CAIAPÔNIA,2026-06-07,15,0.0,6,6,1,0.9090909090909092,0.5403138388477039,MÉDIO
-17.3,-49.4,0.0002259426460098,MAIRIPOTABA,2026-06-07,7,0.0,6,6,1,0.9090909090909092,0.5402763755237427,MÉDIO
-16.3,-51.9,0.0001033724524228,PIRANHAS,2026-06-07,12,0.0,6,6,1,0.9090909090909092,0.5397263277561277,MÉDIO
-16.6,-48.9,0.000267291626979,LEOPOLDO DE BULHÕES,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.536496639419076,MÉDIO
-16.5,-50.0,0.0003684489554213,ANICUNS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.536496639419076,MÉDIO
-16.5,-49.0,0.0004001990658083,TEREZÓPOLIS DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.536496639419076,MÉDIO
-16.5,-47.9,0.0004193968069726,LUZIÂNIA,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.536496639419076,MÉDIO
-16.3,-48.8,0.0002731986242603,GAMELEIRA DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.536496639419076,MÉDIO
-16.1,-47.8,0.0002894428667839,CIDADE OCIDENTAL,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.536496639419076,MÉDIO
-16.5,-51.1,7.826771397728464e-05,IPORÁ,2026-06-07,11,0.0,6,6,1,0.9090909090909092,0.536243940130047,MÉDIO
-16.5,-50.4,0.0001196166949464,SÃO LUÍS DE MONTES BELOS,2026-06-07,11,0.0,6,6,1,0.9090909090909092,0.536243940130047,MÉDIO
-16.5,-49.8,0.0002119135274667,AVELINÓPOLIS,2026-06-07,13,0.0,6,6,1,0.9090909090909092,0.536243940130047,MÉDIO
-17.2,-48.4,0.0002421868885334,PIRES DO RIO,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5353879811687318,MÉDIO
-17.0,-49.1,0.0001203550696065,HIDROLÂNDIA,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5353879811687318,MÉDIO
-13.6,-49.0,0.0010285559016071,SANTA TEREZA DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5348190870861046,MÉDIO
-16.9,-48.6,0.0001004189537821,SÃO MIGUEL DO PASSA QUATRO,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5346995159357362,MÉDIO
-16.7,-47.9,6.71920940748387e-05,LUZIÂNIA,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5346995159357362,MÉDIO
-13.9,-48.3,0.0009163229532623,COLINAS DO SUL,2026-06-07,3,0.0,6,6,1,0.9090909090909092,0.5346215765556576,MÉDIO
-15.2,-49.7,0.0003499895889172,IPIRANGA DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5344585554824124,MÉDIO
-15.2,-49.4,0.0004961877716295,SANTA ISABEL,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5344585554824124,MÉDIO
-15.2,-47.6,0.0007177001696784,PLANALTINA,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5344585554824124,MÉDIO
-15.1,-49.6,0.0006564150728849,IPIRANGA DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5344585554824124,MÉDIO
-14.9,-48.9,0.0004319491761953,BARRO ALTO,2026-06-07,13,0.0,6,6,1,0.9090909090909092,0.5342162474170036,MÉDIO
-16.2,-47.4,0.0001011573284423,CIDADE OCIDENTAL,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5341110164641886,MÉDIO
-16.1,-49.1,0.0001897622876619,CAMPO LIMPO DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5341110164641886,MÉDIO
-15.0,-49.2,0.0004253038042539,SÃO LUIZ DO NORTE,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5337981024028158,MÉDIO
-14.9,-49.4,0.0003462977156164,SÃO LUIZ DO NORTE,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5337981024028158,MÉDIO
-13.8,-47.9,0.0018621808929312,COLINAS DO SUL,2026-06-07,3,0.0,6,6,1,0.9090909090909092,0.5336840120719895,MÉDIO
-16.6,-47.7,0.0002074832795058,CRISTALINA,2026-06-07,4,0.0,6,6,1,0.9090909090909092,0.5335296033114475,MÉDIO
-14.7,-50.5,0.0006667523181272,MOZARLÂNDIA,2026-06-07,18,0.0,6,6,1,0.9090909090909092,0.5334526069252715,MÉDIO
-14.5,-48.2,0.0006320487090995,NIQUELÂNDIA,2026-06-07,13,0.0,6,6,1,0.9090909090909092,0.5334526069252715,MÉDIO
-14.3,-48.4,0.0005360600032783,NIQUELÂNDIA,2026-06-07,13,0.0,6,6,1,0.9090909090909092,0.5334526069252715,MÉDIO
-14.1,-49.5,0.0002931347400847,ALTO HORIZONTE,2026-06-07,7,0.0,6,6,1,0.9090909090909092,0.5334526069252715,MÉDIO
-13.8,-50.6,0.0007007175524947,NOVA CRIXÁS,2026-06-07,18,0.0,6,6,1,0.9090909090909092,0.5334526069252715,MÉDIO
-13.3,-48.9,0.0003071638586278,MONTIVIDIU DO NORTE,2026-06-07,21,0.0,6,6,1,0.9090909090909092,0.5334526069252715,MÉDIO
-13.0,-49.0,0.0003706640794018,MONTIVIDIU DO NORTE,2026-06-07,21,0.0,6,6,1,0.9090909090909092,0.5334526069252715,MÉDIO
-13.0,-48.8,0.0005781473589076,MONTIVIDIU DO NORTE,2026-06-07,21,0.0,6,6,1,0.9090909090909092,0.5334526069252715,MÉDIO
-14.8,-47.8,0.0002510473844554,ÁGUA FRIA DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5330343756110917,MÉDIO
-13.7,-49.0,0.0004208735562929,SANTA TEREZA DE GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5330343756110917,MÉDIO
-14.3,-47.5,0.0002857509934831,ALTO PARAÍSO DE GOIÁS,2026-06-07,4,0.0,6,6,1,0.9090909090909092,0.5324527950103708,MÉDIO
-14.2,-48.9,0.0004452399200783,CAMPINORTE,2026-06-07,4,0.0,6,6,1,0.9090909090909092,0.5324527950103708,MÉDIO
-14.1,-49.2,0.0003315302224132,MARA ROSA,2026-06-07,4,0.0,6,6,1,0.9090909090909092,0.5324527950103708,MÉDIO
-15.8,-50.2,0.0001380760614504,GOIÁS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5320715918419869,MÉDIO
-15.7,-49.1,0.0001964076596033,PIRENÓPOLIS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5320715918419869,MÉDIO
-15.3,-49.8,0.0002340647672716,SÃO PATRÍCIO,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5320715918419869,MÉDIO
-14.4,-47.1,0.0005508274964816,SÃO JOÃO D'ALIANÇA,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5318910698845322,MÉDIO
-14.4,-46.7,0.0003610652088197,SIMOLÂNDIA,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5318910698845322,MÉDIO
-13.6,-46.2,0.0005478739978409,SÃO DOMINGOS,2026-06-07,5,0.0,6,6,1,0.9090909090909092,0.5318910698845322,MÉDIO
