Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,risco
GOIANIRA,2026-06-04,0.0,2,6,3,1,0.0006224498385174,-16.508575399186565,-49.41469315151372,1.4594594594594594,0.27382175709941475,BAIXO
IPIRANGA DE GOIÁS,2026-06-04,0.0,2,6,3,1,0.0008085202528785,-15.155239440421736,-49.6667347648474,1.8928571428571428,0.2712521505655652,BAIXO
OUVIDOR,2026-06-04,0.0,2,6,3,1,0.0006859500592914,-18.22269684670895,-47.73785347238525,1.36,0.2712465774999286,BAIXO
CACHOEIRA DOURADA,2026-06-04,0.0,10,6,3,1,0.0009392125677274,-18.46651639403071,-49.55177475564167,2.5,0.2699182110856287,BAIXO
INACIOLÂNDIA,2026-06-04,0.0,3,6,3,1,0.0013017545258674,-18.422363375480977,-49.93462547993578,7.142857142857143,0.2693358656891312,BAIXO
TURVÂNIA,2026-06-04,0.0,12,6,3,1,0.0005109552648328,-16.5749332857626,-50.13386843949185,2.9166666666666665,0.2663748410334282,BAIXO
DAVINÓPOLIS,2026-06-04,0.0,4,6,3,1,0.0007597875253077,-18.113605118464037,-47.53297332981958,2.357142857142857,0.2644194212308162,BAIXO
SÃO LUÍS DE MONTES BELOS,2026-06-04,0.0,8,6,3,1,0.0005833159815288,-16.469151982594024,-50.3923408472066,2.25,0.2640804133670702,BAIXO
ABADIA DE GOIÁS,2026-06-04,0.0,2,6,3,1,0.0004105363110506,-16.78893560640398,-49.43279950787229,1.7179487179487178,0.2574935534136066,BAIXO
NERÓPOLIS,2026-06-04,0.0,2,6,3,1,0.0010041895378217,-16.425056587028248,-49.17034091583095,1.8571428571428568,0.2529481183147514,BAIXO
GOIANDIRA,2026-06-04,0.0,2,6,3,1,0.0006940721805532,-18.109377022796597,-48.1276924891904,1.5555555555555556,0.25001800128809615,BAIXO
APARECIDA DO RIO DOCE,2026-06-04,0.0,13,6,3,1,0.0009613638075323,-18.2275046528764,-51.298408339959074,1.3571428571428572,0.24497922526331964,BAIXO
CATURAÍ,2026-06-04,0.0,10,6,3,1,0.0004157049336718,-16.46434919145576,-49.55619428460128,2.125,0.24082319741910285,BAIXO
AVELINÓPOLIS,2026-06-04,0.0,10,6,3,1,0.0003972455671677,-16.51911947366258,-49.76146747111399,2.125,0.22652370344670772,BAIXO
RIO QUENTE,2026-06-04,0.0,10,6,3,1,0.0006002985987125,-17.794891918495523,-48.787827332868765,1.8571428571428568,0.2263175111225511,BAIXO
CERES,2026-06-04,0.0,2,6,3,1,0.0003994606911482,-15.280732075215544,-49.628100932957885,2.357142857142857,0.22225146610108368,BAIXO
HEITORAÍ,2026-06-04,0.0,2,6,3,1,0.0004681295345433,-15.737018243255712,-49.79072401383959,1.8,0.22127073184852525,BAIXO
AMORINÓPOLIS,2026-06-04,0.0,2,6,3,1,0.0004725597825043,-16.66506804069733,-51.10984947764403,2.1875,0.21890746051281293,BAIXO
VARJÃO,2026-06-04,0.0,2,6,3,1,0.0008159039994801,-17.057239672517852,-49.63849902778105,1.9166666666666667,0.21760397637314002,BAIXO
EDEALINA,2026-06-04,0.0,4,6,3,1,0.0006482929516231,-17.41358594607326,-49.76627082483966,1.75,0.21713720043960896,BAIXO
CRISTIANÓPOLIS,2026-06-04,0.0,2,6,3,1,0.0005449204992003,-17.206932724384384,-48.69296888350953,1.4615384615384617,0.2136444471348493,BAIXO
ITAUÇU,2026-06-04,0.0,2,6,3,1,0.0005353216286182,-16.19395275886309,-49.59347382261099,1.8,0.2076490545080758,BAIXO
ARAGOIÂNIA,2026-06-04,0.0,2,6,3,1,0.0003322685970733,-16.91901903566752,-49.41650422930775,1.4666666666666666,0.20742787754142777,BAIXO
MOIPORÁ,2026-06-04,0.0,12,6,3,1,0.0005818392322084,-16.48291057823502,-50.79468243580173,2.4615384615384617,0.2052348415290181,BAIXO
CROMÍNIA,2026-06-04,0.0,2,6,3,1,0.0004969261462897,-17.253757641416556,-49.343018999846976,1.933333333333333,0.1970593609968081,BAIXO
SÃO MIGUEL DO PASSA QUATRO,2026-06-04,0.0,2,6,3,1,0.0004127514350311,-17.005010859807335,-48.6779096365864,1.181818181818182,0.19268578791165356,BAIXO
ISRAELÂNDIA,2026-06-04,0.0,8,6,3,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.1912783694931427,BAIXO
CUMARI,2026-06-04,0.0,2,6,3,1,0.0004880656503677,-18.301979326576244,-48.12847505289865,1.2941176470588236,0.18737098104251199,BAIXO
NAZÁRIO,2026-06-04,0.0,10,6,3,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.18609639315923135,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-04,0.0,8,6,3,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.18388428274059843,BAIXO
MARZAGÃO,2026-06-04,0.0,2,6,3,1,0.0003824780739644,-17.955558865377707,-48.675183437794566,2.111111111111111,0.18241280305914007,BAIXO
TRÊS RANCHOS,2026-06-04,0.0,2,6,3,1,0.0001469365573724,-18.316873966288444,-47.74838358478794,2.3125,0.174652417247113,BAIXO
BURITINÓPOLIS,2026-06-04,0.0,2,6,3,1,0.0005914381027906,-14.42314966215634,-46.33303829144667,1.6,0.17098774228851135,BAIXO
BONFINÓPOLIS,2026-06-04,0.0,2,6,3,1,0.0004171816829921,-16.593720196431793,-49.00153550440518,1.375,0.16956073867560284,BAIXO
CAMPO LIMPO DE GOIÁS,2026-06-04,0.0,2,6,3,1,0.0002665532523188,-16.299018349281013,-49.110030575894335,1.5625,0.16579331533290761,BAIXO
DAMIANÓPOLIS,2026-06-04,0.0,2,6,3,1,0.0008934333387973,-14.591784557452115,-46.16138493743546,1.1428571428571428,0.1614131549501169,BAIXO
PALMINÓPOLIS,2026-06-04,0.0,12,6,3,1,0.0003160243545497,-16.802402853215252,-50.18205094632173,2.142857142857143,0.1586327537815775,BAIXO
FIRMINÓPOLIS,2026-06-04,0.0,4,6,3,1,0.0003101173572684,-16.632875809432132,-50.31542780810252,2.2,0.15536407107275368,BAIXO
SANTO ANTÔNIO DE GOIÁS,2026-06-04,0.0,2,6,3,1,0.0003182394785302,-16.459177028614274,-49.28880054422419,1.625,0.15436238355030704,BAIXO
BURITI ALEGRE,2026-06-04,0.0,2,6,3,1,0.0005065250168718,-18.058745550168023,-49.05309547296925,1.1666666666666667,0.1539215763658867,BAIXO
JOVIÂNIA,2026-06-04,0.0,2,6,3,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.1507118684217769,BAIXO
SANCLERLÂNDIA,2026-06-04,0.0,12,6,3,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.14958035960076715,BAIXO
NOVA VENEZA,2026-06-04,0.0,2,6,3,1,0.0002525241337757,-16.37386734685885,-49.29800513158261,1.6,0.14730654100224316,BAIXO
BRAZABRANTES,2026-06-04,0.0,10,6,3,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.14454978435893706,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-04,0.0,2,6,3,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.14117233971153792,BAIXO
NOVA AMÉRICA,2026-06-04,0.0,3,6,3,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.13654133035411592,BAIXO
ITAGUARU,2026-06-04,0.0,2,6,3,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.13543866765826523,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-04,0.0,10,6,3,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.12906145127480337,BAIXO
ITAGUARI,2026-06-04,0.0,2,6,3,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.12880312774852556,BAIXO
OURO VERDE DE GOIÁS,2026-06-04,0.0,2,6,3,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.12709529522855423,BAIXO
SÃO PATRÍCIO,2026-06-04,0.0,2,6,3,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.12315413798438882,BAIXO
CAMPESTRE DE GOIÁS,2026-06-04,0.0,2,6,3,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.12154135532327687,BAIXO
CALDAZINHA,2026-06-04,0.0,2,6,3,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.11531551128601919,BAIXO
PARANAIGUARA,2026-06-04,0.0,9,6,3,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.11007966933243733,BAIXO
SANTA ROSA DE GOIÁS,2026-06-04,0.0,2,6,3,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.10481904154148444,BAIXO
LAGOA SANTA,2026-06-04,0.0,7,6,3,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.10207202297230532,BAIXO
DAMOLÂNDIA,2026-06-04,0.0,2,6,3,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.09440696157432563,BAIXO
CÓRREGO DO OURO,2026-06-04,0.0,8,6,3,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.08750146947337613,BAIXO
NOVA AURORA,2026-06-04,0.0,2,6,3,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.08666510368029816,BAIXO
ANHANGUERA,2026-06-04,0.0,9,6,3,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.0861426867906764,BAIXO
RIANÁPOLIS,2026-06-04,0.0,18,6,3,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.08274149142907734,BAIXO
NOVO BRASIL,2026-06-04,0.0,10,6,3,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.08006739481213836,BAIXO
BURITI DE GOIÁS,2026-06-04,0.0,13,6,3,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.07352375449135476,BAIXO
AMERICANO DO BRASIL,2026-06-04,0.0,10,6,3,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.07305416957039225,BAIXO
TAQUARAL DE GOIÁS,2026-06-04,0.0,2,6,3,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.07160886317524953,BAIXO
ARAÇU,2026-06-04,0.0,8,6,3,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.06611138824240599,BAIXO
ADELÂNDIA,2026-06-04,0.0,2,6,3,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.06454969399486372,BAIXO
PALMELO,2026-06-04,0.0,2,6,3,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.055109286985965095,BAIXO
GUARAÍTA,2026-06-04,0.0,2,6,3,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.05474261592999364,BAIXO
JESÚPOLIS,2026-06-04,0.0,2,6,3,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.05394167809581716,BAIXO
ALOÂNDIA,2026-06-04,0.0,4,6,3,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.0003659171346427421,BAIXO
Bonópolis,2026-06-04,0.0,15,6,3,1,1.4767493203261252e-06,-13.558616383907223,-49.9101119324569,0.0,0.00025677940868087685,BAIXO
Niquelândia,2026-06-04,0.0,1,6,3,1,7.383746601630626e-07,-14.644453948393116,-47.936316597407306,0.0,0.00025059117415882596,BAIXO
Vila Boa,2026-06-04,0.0,1,6,3,1,7.383746601630626e-07,-15.25547817201544,-46.90067107937643,0.0,0.00024483507404424865,BAIXO
ÁGUA LIMPA,2026-06-04,0.0,2,6,3,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.000244825294825177,BAIXO
NIQUELÂNDIA,2026-06-05,0.0,11,6,4,1,0.0702659477850975,-14.555709823639525,-48.323005819211815,16.54513888888889,0.9803885317445963,ALTO
CAVALCANTE,2026-06-05,0.0,2,6,4,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9419954631416224,ALTO
MINEIROS,2026-06-05,0.0,13,6,4,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.9399431735106996,ALTO
BARRO ALTO,2026-06-05,0.0,11,6,4,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.9268697064328899,ALTO
CAIAPÔNIA,2026-06-05,0.0,13,6,4,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.9205062050110105,ALTO
JATAÍ,2026-06-05,0.0,10,6,4,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.9167730081975747,ALTO
RIO VERDE,2026-06-05,0.0,4,6,4,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.9081741324832839,ALTO
CRISTALINA,2026-06-05,0.0,2,6,4,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.9044557899608076,ALTO
FORMOSA,2026-06-05,0.0,3,6,4,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.8980411590733246,ALTO
NOVA CRIXÁS,2026-06-05,0.0,16,6,4,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.8895455785357623,ALTO
LUZIÂNIA,2026-06-05,0.0,3,6,4,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.8891292441270018,ALTO
PORANGATU,2026-06-05,0.0,2,6,4,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.8878626157199019,ALTO
IPAMERI,2026-06-05,0.0,3,6,4,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.8788102696104588,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-05,0.0,3,6,4,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.8659490736070693,ALTO
PLANALTINA,2026-06-05,0.0,3,6,4,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.8612385926192688,ALTO
FLORES DE GOIÁS,2026-06-05,0.0,4,6,4,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.8532254793751362,ALTO
SERRANÓPOLIS,2026-06-05,0.0,13,6,4,1,0.0084580817321678,-18.245444254046,-52.13858145093347,3.9432624113475176,0.8393289549206636,ALTO
CATALÃO,2026-06-05,0.0,3,6,4,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.8360915832614539,ALTO
PARAÚNA,2026-06-05,0.0,9,6,4,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.8285991641194058,ALTO
GOIÂNIA,2026-06-05,0.0,3,6,4,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.8278848323900532,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-05,0.0,3,6,4,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.8152032321588013,ALTO
ITUMBIARA,2026-06-05,0.0,4,6,4,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.8150494004447908,ALTO
PADRE BERNARDO,2026-06-05,0.0,3,6,4,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.7993557764994986,ALTO
MONTE ALEGRE DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.7981685961603937,ALTO
URUAÇU,2026-06-05,0.0,16,6,4,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.7955926175691022,ALTO
DOVERLÂNDIA,2026-06-05,0.0,13,6,4,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.7870704889357525,ALTO
CRIXÁS,2026-06-05,0.0,3,6,4,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.7789503859777421,ALTO
SÃO DOMINGOS,2026-06-05,0.0,3,6,4,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.7776207557959023,ALTO
MINAÇU,2026-06-05,0.0,3,6,4,1,0.0177172999706126,-13.517945024690189,-48.337109129169214,5.321428571428571,0.7646757194130084,ALTO
CAMPO ALEGRE DE GOIÁS,2026-06-05,0.0,11,6,4,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.7565311571229552,ALTO
ALTO PARAÍSO DE GOIÁS,2026-06-05,0.0,2,6,4,1,0.0136045531135044,-14.194794675020932,-47.58800995260268,5.992063492063492,0.7499200535756576,ALTO
JUSSARA,2026-06-05,0.0,13,6,4,1,0.0097384233928906,-15.53774041723269,-51.30291227238109,7.694117647058824,0.7408511603175293,ALTO
BOM JARDIM DE GOIÁS,2026-06-05,0.0,13,6,4,1,0.006982809161162,-16.169600227866493,-52.08811808319062,3.295238095238095,0.7396641071406208,ALTO
ÁGUA FRIA DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0101031804750111,-14.959240097702764,-47.8720093319421,3.768421052631579,0.7262974823833259,ALTO
NOVA ROMA,2026-06-05,0.0,3,6,4,1,0.0121329724157994,-13.714942640576536,-47.01834764226104,5.73015873015873,0.7184979159296936,ALTO
CALDAS NOVAS,2026-06-05,0.0,3,6,4,1,0.0032953661083077,-17.728174181219167,-48.609976896734885,3.2033898305084745,0.7131052481464571,ALTO
ARUANÃ,2026-06-05,0.0,9,6,4,1,0.0055090133394766,-14.80056233565119,-50.9660645783424,5.5,0.7104020412915321,ALTO
VILA PROPÍCIO,2026-06-05,0.0,11,6,4,1,0.0090901304412674,-15.174992710889834,-48.74270162202432,3.1449275362318843,0.705203753421998,ALTO
SILVÂNIA,2026-06-05,0.0,3,6,4,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.7033777823014684,ALTO
SANTA HELENA DE GOIÁS,2026-06-05,0.0,13,6,4,1,0.0065552902329276,-17.809635495091406,-50.550434417318826,5.549295774647887,0.695944376627741,MÉDIO
VILA BOA,2026-06-05,0.0,5,6,4,1,0.005108075899008,-14.984513516726455,-47.065655301847535,4.597402597402597,0.6897742209442275,MÉDIO
ANÁPOLIS,2026-06-05,0.0,3,6,4,1,0.0025665903187268,-16.327248789404404,-48.95399874795129,2.279279279279279,0.6895086016216703,MÉDIO
MIMOSO DE GOIÁS,2026-06-05,0.0,4,6,4,1,0.0153441638128486,-15.0302729730905,-48.33825202036574,5.0,0.6710634192058708,MÉDIO
GOIÁS,2026-06-05,0.0,3,6,4,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.6693004445692008,MÉDIO
ANICUNS,2026-06-05,0.0,3,6,4,1,0.0028693239293936,-16.386618352812665,-49.96569453715062,2.6095238095238096,0.6673515741747124,MÉDIO
PIRANHAS,2026-06-05,0.0,10,6,4,1,0.0030155221121059,-16.447787530113146,-51.854078169184085,3.371794871794872,0.6654139324736753,MÉDIO
JARAGUÁ,2026-06-05,0.0,3,6,4,1,0.0027460153611464,-15.684175632573451,-49.36723779617128,2.119047619047619,0.6609072209462967,MÉDIO
ITABERAÍ,2026-06-05,0.0,3,6,4,1,0.0036438789479047,-16.076051965486666,-49.86875528845477,3.0,0.659375734836366,MÉDIO
PIRENÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.6567136595983559,MÉDIO
ARAGUAPAZ,2026-06-05,0.0,17,6,4,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.6547791072141247,MÉDIO
PIRACANJUBA,2026-06-05,0.0,3,6,4,1,0.0031550749228767,-17.359788624438703,-49.008963459189445,2.4878048780487805,0.65177895505693,MÉDIO
CAMPINAÇU,2026-06-05,0.0,3,6,4,1,0.0107566420492554,-13.868181231222769,-48.55699372818981,7.882352941176471,0.6490171414782645,MÉDIO
CEZARINA,2026-06-05,0.0,5,6,4,1,0.0010817188771388,-17.034689299189036,-49.7756844762151,1.1111111111111112,0.6484194834417218,MÉDIO
COCALZINHO DE GOIÁS,2026-06-05,0.0,4,6,4,1,0.0042582066651603,-15.644454575968023,-48.59695917813067,2.492063492063492,0.647991923448479,MÉDIO
ALVORADA DO NORTE,2026-06-05,0.0,3,6,4,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.6478640272330548,MÉDIO
POSSE,2026-06-05,0.0,3,6,4,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.6409673416211438,MÉDIO
MORRINHOS,2026-06-05,0.0,3,6,4,1,0.0046879407173752,-17.747080471125827,-49.18201398317284,2.7681159420289854,0.6400338335048605,MÉDIO
SÍTIO D'ABADIA,2026-06-05,0.0,3,6,4,1,0.0063869408104104,-14.729138480039394,-46.29929381822457,5.327586206896552,0.630036103902639,MÉDIO
MARA ROSA,2026-06-05,0.0,2,6,4,1,0.0037022105460575,-13.999770100704,-49.390664925569126,2.625,0.6268240237235693,MÉDIO
APORÉ,2026-06-05,0.0,11,6,4,1,0.0023280953034941,-18.7073526543005,-52.08304620766298,4.466666666666667,0.6261878441710602,MÉDIO
ABADIÂNIA,2026-06-05,0.0,3,6,4,1,0.0021287341452501,-16.19915712906121,-48.70814271576387,2.414634146341464,0.6179887707220739,MÉDIO
MONTIVIDIU DO NORTE,2026-06-05,0.0,19,6,4,1,0.0055422401991839,-13.157797966650936,-48.70583895092373,7.462962962962963,0.6168191059567815,MÉDIO
BONÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0027238641213415,-13.564579785655514,-49.78482140282583,3.725,0.6125109867987026,MÉDIO
IACIARA,2026-06-05,0.0,4,6,4,1,0.0029911557483205,-14.108153980696324,-46.79592329445353,7.594202898550725,0.6123761122923899,MÉDIO
ITARUMÃ,2026-06-05,0.0,13,6,4,1,0.0046421614884451,-18.86462245523424,-51.33580667861621,4.627118644067797,0.6109218802467622,MÉDIO
MONTES CLAROS DE GOIÁS,2026-06-05,0.0,13,6,4,1,0.0036261579560608,-15.873326931416043,-51.59664771775818,4.019230769230769,0.6090587760483352,MÉDIO
GOIANÉSIA,2026-06-05,0.0,3,6,4,1,0.0033721570729647,-15.235935983775684,-49.19339896780853,2.430379746835443,0.6059506230543183,MÉDIO
ITAPACI,2026-06-05,0.0,3,6,4,1,0.0027290327439626,-14.955491253186096,-49.62493326485581,2.6666666666666665,0.6027896500633675,MÉDIO
CABECEIRAS,2026-06-05,0.0,2,6,4,1,0.0021161817760273,-15.753711869204832,-46.99550025639795,4.791666666666667,0.6015616817266082,MÉDIO
COLINAS DO SUL,2026-06-05,0.0,3,6,4,1,0.0162671321380524,-13.94148455899416,-48.086108285372966,5.053571428571429,0.601501548475611,MÉDIO
SANTO ANTÔNIO DO DESCOBERTO,2026-06-05,0.0,3,6,4,1,0.002381996653686,-16.02598615253068,-48.28800335138823,2.3076923076923075,0.6013976817717253,MÉDIO
MUNDO NOVO,2026-06-05,0.0,16,6,4,1,0.0027504456091074,-13.777534650060309,-50.25180240334917,2.9692307692307693,0.601089936515874,MÉDIO
HIDROLÂNDIA,2026-06-05,0.0,3,6,4,1,0.001757331691188,-17.00595303936355,-49.2631795818899,2.1594202898550723,0.5970638157705576,MÉDIO
ORIZONA,2026-06-05,0.0,3,6,4,1,0.0020201930702061,-17.02708940860277,-48.16569268300261,2.0625,0.5949086669040329,MÉDIO
ACREÚNA,2026-06-05,0.0,13,6,4,1,0.0050453140528942,-17.48826970830257,-50.32369400069289,3.42,0.5903355802898641,MÉDIO
SÃO LUIZ DO NORTE,2026-06-05,0.0,3,6,4,1,0.0024484503731007,-14.905980936295272,-49.283790673643686,3.3375,0.5849885945640353,MÉDIO
GOIATUBA,2026-06-05,0.0,4,6,4,1,0.0047403653182468,-17.991078799174332,-49.72506729400575,2.75,0.5839956220791144,MÉDIO
MUTUNÓPOLIS,2026-06-05,0.0,3,6,4,1,0.0021346411425314,-13.711606278817616,-49.31418113591433,5.033898305084746,0.5832346374705708,MÉDIO
SANTA TEREZINHA DE GOIÁS,2026-06-05,0.0,11,6,4,1,0.0023960257722291,-14.32429478078316,-49.65930833489798,4.050847457627119,0.5825202326495534,MÉDIO
TRINDADE,2026-06-05,0.0,13,6,4,1,0.0016598662360465,-16.650075769653657,-49.51836291274552,1.6708860759493671,0.5823808338456635,MÉDIO
SENADOR CANEDO,2026-06-05,0.0,3,6,4,1,0.0015070226813928,-16.72174558705297,-49.12425814633367,2.8767123287671232,0.579079429130751,MÉDIO
SANTA ISABEL,2026-06-05,0.0,3,6,4,1,0.0024432817504795,-15.200546008094864,-49.40043024932847,6.6415094339622645,0.5770408198589327,MÉDIO
NOVA GLÓRIA,2026-06-05,0.0,3,6,4,1,0.0023332639261152,-15.080904022970325,-49.5127373729181,2.68,0.5760458683796759,MÉDIO
PALMEIRAS DE GOIÁS,2026-06-05,0.0,9,6,4,1,0.0026522417793057,-16.814514481269185,-49.9450199537401,2.2916666666666665,0.5746517614703617,MÉDIO
EDÉIA,2026-06-05,0.0,5,6,4,1,0.0040093744046854,-17.509361464280108,-50.00172531667008,2.9791666666666665,0.5745796595045941,MÉDIO
APARECIDA DE GOIÂNIA,2026-06-05,0.0,3,6,4,1,0.0013357197602349,-16.80602601231046,-49.24588428522596,1.7731958762886595,0.5714483396402068,MÉDIO
ITAPURANGA,2026-06-05,0.0,3,6,4,1,0.0018466750250678,-15.577224810549591,-49.933817512866845,2.2222222222222223,0.5671636758803011,MÉDIO
AMARALINA,2026-06-05,0.0,2,6,4,1,0.0035235238782981,-13.848529827205882,-49.56903226128027,2.5098039215686274,0.5420113105007818,MÉDIO
NOVO PLANALTO,2026-06-05,0.0,2,6,4,1,0.0015786450234286,-13.224864863175409,-49.711211164352655,4.092307692307692,0.5401124581548037,MÉDIO
BALIZA,2026-06-05,0.0,3,6,4,1,0.0094534107740676,-16.335498056525363,-52.47044379945877,2.369565217391304,0.538832707672615,MÉDIO
SANTA RITA DO NOVO DESTINO,2026-06-05,0.0,16,6,4,1,0.0025961253051333,-14.819117187607606,-49.03969360530454,4.5588235294117645,0.5381152241048391,MÉDIO
BOM JESUS DE GOIÁS,2026-06-05,0.0,4,6,4,1,0.0043556721203019,-18.192311694542585,-49.92073113922121,2.872727272727273,0.5347818993459167,MÉDIO
PIRES DO RIO,2026-06-05,0.0,3,6,4,1,0.0018075411680791,-17.230327492515848,-48.40629032850881,3.636363636363636,0.5192034891162819,MÉDIO
BELA VISTA DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.002201094861946,-16.95106540676648,-48.933601465935,1.6,0.516153487774446,MÉDIO
CAMPINORTE,2026-06-05,0.0,2,6,4,1,0.0043180150126335,-14.019192669554034,-48.931304030265736,2.239130434782609,0.5142884911223133,MÉDIO
INDIARA,2026-06-05,0.0,13,6,4,1,0.0023591070392209,-17.22357364537349,-49.96111627583188,2.575,0.5123020305647781,MÉDIO
QUIRINÓPOLIS,2026-06-05,0.0,13,6,4,1,0.0039104322002235,-18.344498864270253,-50.57761418506451,3.3095238095238093,0.510950615798348,MÉDIO
INHUMAS,2026-06-05,0.0,11,6,4,1,0.0011282364807291,-16.318242778189063,-49.50186836687853,1.9130434782608696,0.5092809381314168,MÉDIO
CORUMBÁ DE GOIÁS,2026-06-05,0.0,3,6,4,1,0.0013837141131455,-15.898613517797502,-48.71659334472278,2.606060606060606,0.5017410009397683,MÉDIO
CORUMBAÍBA,2026-06-05,0.0,3,6,4,1,0.0016332847482806,-18.048104715395148,-48.4749049622824,2.3191489361702127,0.5005093670781934,MÉDIO
